PERMNO|DATE|PRC
26463|19990610|24.875
26463|19990611|25
26463|19990614|24
26463|19990615|25
26463|19990616|26.25
26463|19990617|27
26463|19990618|28.5
26463|19990621|29
26463|19990622|29
26463|19990623|27
26463|19990624|27.25
26463|19990625|28.25
26463|19990628|27
26463|19990629|26.75
26463|19990630|27.5
26463|19990701|27.25
26463|19990702|27.625
26463|19990706|27.75
26463|19990707|28.5
26463|19990708|29
26463|19990709|29
26463|19990712|29.5
26463|19990713|28
26463|19990714|28.75
26463|19990715|28
26463|19990716|29.125
26463|19990719|28.875
26463|19990720|28.875
26463|19990721|28.625
26463|19990722|28.5
26463|19990723|28
26463|19990726|28.25
26463|19990727|28.5
26463|19990728|28.75
26463|19990729|28.125
26463|19990730|28.25
26463|19990802|28.875
26463|19990803|29.5
26463|19990804|29
26463|19990805|29
26463|19990806|29.25
26463|19990809|28.875
26463|19990810|28.75
26463|19990811|28.25
26463|19990812|29
26463|19990813|29
26463|19990816|29.5
26463|19990817|30.25
26463|19990818|30.5
26463|19990819|33.75
26463|19990820|34.125
26463|19990823|33.5
26463|19990824|34.25
26463|19990825|36
26463|19990826|34.75
26463|19990827|33.875
26463|19990830|33.5
26463|19990831|29.5
26463|19990901|30.5
26463|19990902|30.5
26463|19990903|30.5
26463|19990907|31
26463|19990908|30.5
26463|19990909|30.3125
26463|19990910|31
26463|19990913|30.25
26463|19990914|30.5625
26463|19990915|30.5
26463|19990916|31.25
26463|19990917|31
26463|19990920|31.625
26463|19990921|31
26463|19990922|30
26463|19990923|30
26463|19990924|30
26463|19990927|29.5
26463|19990928|29.5
26463|19990929|29.625
26463|19990930|29.5
26463|19991001|29.375
26463|19991004|28.875
26463|19991005|29.25
26463|19991006|29
26463|19991007|29
26463|19991008|28.125
26463|19991011|28.25
26463|19991012|28.0625
26463|19991013|29
26463|19991014|30.625
26463|19991015|29.75
26463|19991018|28.5
26463|19991019|28.375
26463|19991020|29.125
26463|19991021|28.5
26463|19991022|28
26463|19991025|28.25
26463|19991026|30.5
26463|19991027|31.5
26463|19991028|31
26463|19991029|30.75
26463|19991101|30.5
26463|19991102|31.375
26463|19991103|31.75
26463|19991104|31.75
26463|19991105|34
26463|19991108|33.25
26463|19991109|33
26463|19991110|32.375
26463|19991111|31.875
26463|19991112|32
26463|19991115|32.75
26463|19991116|32.5
26463|19991117|31
26463|19991118|30.25
26463|19991119|31
26463|19991122|34
26463|19991123|34.25
26463|19991124|33.75
26463|19991126|33
26463|19991129|33.5
26463|19991130|34
26463|19991201|32.5
26463|19991202|32.375
26463|19991203|32.875
26463|19991206|33.125
26463|19991207|34
26463|19991208|33.625
26463|19991209|34.125
26463|19991210|34
26463|19991213|34.5
26463|19991214|35
26463|19991215|36.75
26463|19991216|35
26463|19991217|34.25
26463|19991220|33.8125
26463|19991221|33
26463|19991222|33.875
26463|19991223|32.0625
26463|19991227|31.625
26463|19991228|32
26463|19991229|30.5
26463|19991230|31.5
26463|19991231|32
26463|20000103|31.25
26463|20000104|30.125
26463|20000105|30
26463|20000106|30.75
26463|20000107|30.75
26463|20000110|30.625
26463|20000111|30
26463|20000112|30
26463|20000113|30
26463|20000114|31.5
26463|20000118|31.75
26463|20000119|31.5
26463|20000120|31
26463|20000121|31.25
26463|20000124|30.0625
26463|20000125|29
26463|20000126|29
26463|20000127|30
26463|20000128|29.0625
26463|20000131|31
26463|20000201|30.5
26463|20000202|31
26463|20000203|31
26463|20000204|30.5
26463|20000207|29
26463|20000208|29.75
26463|20000209|30
26463|20000210|29.4375
26463|20000211|29.375
26463|20000214|29.375
26463|20000215|29.625
26463|20000216|29.5
26463|20000217|29.75
26463|20000218|29.375
26463|20000222|30.5
26463|20000223|29.5
26463|20000224|29.5
26463|20000225|29.25
26463|20000228|29.5
26463|20000229|29.5
26463|20000301|29.5
26463|20000302|30
26463|20000303|30
26463|20000306|29.625
26463|20000307|29.8125
26463|20000308|29.5
26463|20000309|29.375
26463|20000310|29.5
26463|20000313|29.375
26463|20000314|30
26463|20000315|29.8125
26463|20000316|32
26463|20000317|32.5
26463|20000320|30.4375
26463|20000321|29
26463|20000322|29.125
26463|20000323|29.75
26463|20000324|29.25
26463|20000327|29
26463|20000328|29
26463|20000329|29.875
26463|20000330|28
26463|20000331|28.375
26463|20000403|29
26463|20000404|28.125
26463|20000405|29.0625
26463|20000406|28.5
26463|20000407|28.625
26463|20000410|28.5
26463|20000411|29
26463|20000412|28.5625
26463|20000413|28.6875
26463|20000414|28
26463|20000417|27.5
26463|20000418|29
26463|20000419|27.5625
26463|20000420|28
26463|20000424|27.75
26463|20000425|28
26463|20000426|27.25
26463|20000427|27
26463|20000428|27.25
26463|20000501|28.1875
26463|20000502|28
26463|20000503|27.75
26463|20000504|28.5
26463|20000505|26.0625
26463|20000508|28
26463|20000509|28
26463|20000510|27.875
26463|20000511|27.375
26463|20000512|28.25
26463|20000515|26.0625
26463|20000516|27.5
26463|20000517|27
26463|20000518|27.0625
26463|20000519|27.4375
26463|20000522|27.25
26463|20000523|27.25
26463|20000524|27.5
26463|20000525|27.25
26463|20000526|27.5
26463|20000530|27.5
26463|20000531|26.875
26463|20000601|27.25
26463|20000602|27.25
26463|20000605|27.25
26463|20000606|27.125
26463|20000607|27.4375
26463|20000608|27
26463|20000609|27.125
26463|20000612|27.375
26463|20000613|27.6875
26463|20000614|27.375
26463|20000615|27.875
26463|20000616|28.25
26463|20000619|28.25
26463|20000620|28.25
26463|20000621|28.875
26463|20000622|28.5625
26463|20000623|27.5
26463|20000626|27.625
26463|20000627|27.25
26463|20000628|27.125
26463|20000629|26.75
26463|20000630|26.75
26463|20000703|27
26463|20000705|28.625
26463|20000706|28.75
26463|20000707|28.375
26463|20000710|29.375
26463|20000711|29.5
26463|20000712|29.75
26463|20000713|28.875
26463|20000714|31.625
26463|20000717|33
26463|20000718|33
26463|20000719|31.5
26463|20000720|32.875
26463|20000721|33.8125
26463|20000724|33
26463|20000725|33.25
26463|20000726|32.5
26463|20000727|32.25
26463|20000728|32.5
26463|20000731|31
26463|20000801|31.75
26463|20000802|33.375
26463|20000803|30.5
26463|20000804|31.125
26463|20000807|32.125
26463|20000808|32
26463|20000809|32
26463|20000810|31.9375
26463|20000811|32
26463|20000814|31.0156
26463|20000815|30.9375
26463|20000816|31.25
26463|20000817|30.5
26463|20000818|31
26463|20000821|31.25
26463|20000822|30.5
26463|20000823|30.25
26463|20000824|30.5
26463|20000825|30.75
26463|20000828|31
26463|20000829|30.5
26463|20000830|29.5
26463|20000831|28.5
26463|20000901|29
26463|20000905|29.25
26463|20000906|30.25
26463|20000907|30.5
26463|20000908|30.75
26463|20000911|30
26463|20000912|31.125
26463|20000913|30.625
26463|20000914|30.5
26463|20000915|32.375
26463|20000918|33.875
26463|20000919|32.25
26463|20000920|31.9375
26463|20000921|32.1875
26463|20000922|32
26463|20000925|32.875
26463|20000926|32.625
26463|20000927|32.5
26463|20000928|32.5
26463|20000929|32.25
26463|20001002|32
26463|20001003|32
26463|20001004|32.125
26463|20001005|32.4375
26463|20001006|31.25
26463|20001009|30.75
26463|20001010|31.625
26463|20001011|31.625
26463|20001012|31.5
26463|20001013|31.75
26463|20001016|31.25
26463|20001017|31.125
26463|20001018|30
26463|20001019|30
26463|20001020|30.375
26463|20001023|30.5
26463|20001024|30.3125
26463|20001025|30.5
26463|20001026|30.625
26463|20001027|30.625
26463|20001030|30.5
26463|20001031|29.5
26463|20001101|30.5
26463|20001102|30.5
26463|20001103|29.9375
26463|20001106|30.25
26463|20001107|30.25
26463|20001108|30.25
26463|20001109|30
26463|20001110|29.875
26463|20001113|29.5625
26463|20001114|29.75
26463|20001115|29.375
26463|20001116|29.25
26463|20001117|30.1875
26463|20001120|29
26463|20001121|29.875
26463|20001122|29.375
26463|20001124|29.75
26463|20001127|29.25
26463|20001128|29.75
26463|20001129|29.5
26463|20001130|29.625
26463|20001201|30
26463|20001204|30.1875
26463|20001205|30.625
26463|20001206|30.875
26463|20001207|30.625
26463|20001208|31
26463|20001211|30.5625
26463|20001212|30.75
26463|20001213|30.625
26463|20001214|30.25
26463|20001215|30.5
26463|20001218|31.6875
26463|20001219|31.4375
26463|20001220|29
26463|20001221|29.75
26463|20001222|29.25
26463|20001226|29.3125
26463|20001227|29.25
26463|20001228|29.75
26463|20001229|30.625
26463|20010102|29.875
26463|20010103|30.5
26463|20010104|29.25
26463|20010105|29.3125
26463|20010108|29.6875
26463|20010109|30
26463|20010110|30.25
26463|20010111|29.625
26463|20010112|30.5
26463|20010116|29.75
26463|20010117|30
26463|20010118|30.375
26463|20010119|29.75
26463|20010122|29.8125
26463|20010123|29.875
26463|20010124|29.5
26463|20010125|29.25
26463|20010126|30.25
26463|20010129|30.5
26463|20010130|30.25
26463|20010131|30.5
26463|20010201|29.5
26463|20010202|30.25
26463|20010205|29.5
26463|20010206|29.5
26463|20010207|29.625
26463|20010208|29.625
26463|20010209|30.125
26463|20010212|29.625
26463|20010213|29.8125
26463|20010214|30.0625
26463|20010215|30
26463|20010216|30
26463|20010220|30
26463|20010221|29.8125
26463|20010222|29.75
26463|20010223|29.6875
26463|20010226|30
26463|20010227|29.875
26463|20010228|29.375
26463|20010301|29.75
26463|20010302|30
26463|20010305|31
26463|20010306|30.9375
26463|20010307|31.125
26463|20010308|31.2969
26463|20010309|30.375
26463|20010312|31.5
26463|20010313|31.5
26463|20010314|30.625
26463|20010315|32.5
26463|20010316|32.75
26463|20010319|33.75
26463|20010320|31.625
26463|20010321|34
26463|20010322|30.875
26463|20010323|31.25
26463|20010326|30.125
26463|20010327|31.125
26463|20010328|31.125
26463|20010329|30.75
26463|20010330|33
26463|20010402|32.9375
26463|20010403|32
26463|20010404|33
26463|20010405|33.5
26463|20010406|34
26463|20010409|34
26463|20010410|33
26463|20010411|32.5
26463|20010412|32.5
26463|20010416|31.75
26463|20010417|34
26463|20010418|33.25
26463|20010419|33.24
26463|20010420|33.24
26463|20010423|32.61
26463|20010424|33
26463|20010425|33
26463|20010426|33.24
26463|20010427|32.38
26463|20010430|33.24
26463|20010501|33.24
26463|20010502|33.24
26463|20010503|33.24
26463|20010504|33.24
26463|20010507|33.25
26463|20010508|33.99
26463|20010509|35.25
26463|20010510|37
26463|20010511|36.55
26463|20010514|35.75
26463|20010515|38.2
26463|20010516|38
26463|20010517|36
26463|20010518|37.75
26463|20010521|37.63
26463|20010522|37.38
26463|20010523|36.75
26463|20010524|37.16
26463|20010525|36.4
26463|20010529|38.05
26463|20010530|38.85
26463|20010531|38.7
26463|20010601|38.74
26463|20010604|38.99
26463|20010605|37.73
26463|20010606|37.6
26463|20010607|39
26463|20010608|39.15
26463|20010611|38
26463|20010612|38
26463|20010613|37.81
26463|20010614|38
26463|20010615|39
26463|20010618|34.69
26463|20010619|34.4
26463|20010620|33.2
26463|20010621|33.62
26463|20010622|34
26463|20010625|35.5
26463|20010626|36.1
26463|20010627|35.69
26463|20010628|34.5
26463|20010629|34.57
26463|20010702|35.44
26463|20010703|35.5
26463|20010705|35.14
26463|20010706|35.8
26463|20010709|36.32
26463|20010710|37.52
26463|20010711|36.49
26463|20010712|37.5
26463|20010713|37.25
26463|20010716|37.41
26463|20010717|37.63
26463|20010718|36.34
26463|20010719|36.49
26463|20010720|37
26463|20010723|35.84
26463|20010724|36.3
26463|20010725|36.17
26463|20010726|36.23
26463|20010727|35.82
26463|20010730|35.25
26463|20010731|36
26463|20010801|35.94
26463|20010802|36.77
26463|20010803|38.5
26463|20010806|38.004
26463|20010807|37.33
26463|20010808|38
26463|20010809|36.1857
26463|20010810|36.4
26463|20010813|36.27
26463|20010814|37.53
26463|20010815|37.755
26463|20010816|37.79
26463|20010817|38
26463|20010820|37
26463|20010821|37.4
26463|20010822|38.2
26463|20010823|38.35
26463|20010824|38.25
26463|20010827|39.75
26463|20010828|38.31
26463|20010829|39
26463|20010830|38.3
26463|20010831|39.6
26463|20010904|38.77
26463|20010905|37.52
26463|20010906|38.72
26463|20010907|38.6
26463|20010910|25.77
26463|20010917|26.5
26463|20010918|27.46
26463|20010919|27.45
26463|20010920|26.96
26463|20010921|27.5
26463|20010924|26.99
26463|20010925|27.6
26463|20010926|26.98
26463|20010927|27.1
26463|20010928|27.6089
26463|20011001|28.62
26463|20011002|28.5264
26463|20011003|28.47
26463|20011004|28.15
26463|20011005|28.03
26463|20011008|28.46
26463|20011009|27.25
26463|20011010|27.28
26463|20011011|26.937
26463|20011012|27.2
26463|20011015|27.24
26463|20011016|28
26463|20011017|27
26463|20011018|27.39
26463|20011019|27.5
26463|20011022|27.5
26463|20011023|27.46
26463|20011024|27.47
26463|20011025|27.9
26463|20011026|27.23
26463|20011029|26.53
26463|20011030|26.9
26463|20011031|26.89
26463|20011101|26.5025
26463|20011102|26.97
26463|20011105|27.18
26463|20011106|27.15
26463|20011107|27.2
26463|20011108|26.85
26463|20011109|27.75
26463|20011112|27.64
26463|20011113|28.4
26463|20011114|28.2
26463|20011115|28.25
26463|20011116|27.99
26463|20011119|28.5
26463|20011120|28.24
26463|20011121|28.0238
26463|20011123|27.63
26463|20011126|27.99
26463|20011127|28.38
26463|20011128|27.56
26463|20011129|28.4
26463|20011130|28.23
26463|20011203|28.37
26463|20011204|28
26463|20011205|28.26
26463|20011206|28.37
26463|20011207|27.6
26463|20011210|27.05
26463|20011211|27.77
26463|20011212|28.4
26463|20011213|27.5
26463|20011214|27.7
26463|20011217|28.95
26463|20011218|29.82
26463|20011219|31.25
26463|20011220|31.1
26463|20011221|30
26463|20011224|30
26463|20011226|29.97
26463|20011227|29.99
26463|20011228|29.41
26463|20011231|29.57
26463|20020102|29.65
26463|20020103|29.27
26463|20020104|30.65
26463|20020107|30
26463|20020108|31
26463|20020109|30.57
26463|20020110|30.26
26463|20020111|30.2
26463|20020114|29.65
26463|20020115|29.96
26463|20020116|29.25
26463|20020117|29.86
26463|20020118|29.26
26463|20020122|28.73
26463|20020123|28.2605
26463|20020124|29.29
26463|20020125|28.62
26463|20020128|29.06
26463|20020129|29.7
26463|20020130|29.6
26463|20020131|29.48
26463|20020201|29.27
26463|20020204|29.15
26463|20020205|29.5
26463|20020206|28.88
26463|20020207|28.03
26463|20020208|28.05
26463|20020211|28.75
26463|20020212|28.5
26463|20020213|28.24
26463|20020214|28
26463|20020215|28.51
26463|20020219|27.5
26463|20020220|28.25
26463|20020221|27.55
26463|20020222|28.12
26463|20020225|27.999
26463|20020226|28.13
26463|20020227|27.8
26463|20020228|28.09
26463|20020301|28.22
26463|20020304|28.11
26463|20020305|27.5
26463|20020306|27.82
26463|20020307|28.25
26463|20020308|27.95
26463|20020311|28.05
26463|20020312|27.82
26463|20020313|27.56
26463|20020314|27.9
26463|20020315|27.839
26463|20020318|27.95
26463|20020319|27.99
