PERMNO|DATE|PRC
71475|20011128|34.8
71475|20011129|35.6
71475|20011130|35.49
71475|20011203|36.02
71475|20011204|36.42
71475|20011205|36.81
71475|20011206|37.25
71475|20011207|37.65
71475|20011210|36.24
71475|20011211|35.1
71475|20011212|35.1
71475|20011213|35.05
71475|20011214|35.2
71475|20011217|37.1
71475|20011218|37.24
71475|20011219|37
71475|20011220|36.5
71475|20011221|36.96
71475|20011224|37
71475|20011226|37.25
71475|20011227|37.11
71475|20011228|36.1
71475|20011231|34.95
71475|20020102|35.38
71475|20020103|35.85
71475|20020104|36.75
71475|20020107|36.25
71475|20020108|36.6
71475|20020109|36.6
71475|20020110|37.15
71475|20020111|36.85
71475|20020114|36.6
71475|20020115|36.7
71475|20020116|36.3
71475|20020117|36.4
71475|20020118|35.8
71475|20020122|35.2
71475|20020123|36.4
71475|20020124|36.65
71475|20020125|36.11
71475|20020128|36.2
71475|20020129|36.45
71475|20020130|36
71475|20020131|36.2
71475|20020201|35.85
71475|20020204|35.15
71475|20020205|35.25
71475|20020206|34.9
71475|20020207|34.75
71475|20020208|35
71475|20020211|35.15
71475|20020212|34.99
71475|20020213|35
71475|20020214|34.25
71475|20020215|33.8
71475|20020219|33.55
71475|20020220|33.85
71475|20020221|34
71475|20020222|34.9
71475|20020225|34.5
71475|20020226|34.15
71475|20020227|34.4
71475|20020228|34.95
71475|20020301|34.35
71475|20020304|34.75
71475|20020305|34.95
71475|20020306|34.95
71475|20020307|35
71475|20020308|35
71475|20020311|35
71475|20020312|34.97
71475|20020313|34.75
71475|20020314|34.9
71475|20020315|34.85
71475|20020318|35
71475|20020319|35.9
71475|20020320|35.7
71475|20020321|35.75
71475|20020322|35.67
71475|20020325|35.2
71475|20020326|35
71475|20020327|35.49
71475|20020328|35.25
71475|20020401|35.6
71475|20020402|35.48
71475|20020403|35.4
71475|20020404|35.7
71475|20020405|35.4
71475|20020408|35.56
71475|20020409|35.6
71475|20020410|36.4
71475|20020411|37.1
71475|20020412|38.2
71475|20020415|37.09
71475|20020416|38
71475|20020417|37.23
71475|20020418|37.75
71475|20020419|37.7
71475|20020422|38.3
71475|20020423|38.4
71475|20020424|38.18
71475|20020425|38.55
71475|20020426|38.78
71475|20020429|39.26
71475|20020430|38.9
71475|20020501|39.4
71475|20020502|40.8
71475|20020503|41.95
71475|20020506|40.28
71475|20020507|40.3
71475|20020508|40.09
71475|20020509|38.53
71475|20020510|37.94
71475|20020513|37.5
71475|20020514|37.5
71475|20020515|38
71475|20020516|37.6
71475|20020517|38.05
71475|20020520|37.95
71475|20020521|38.55
71475|20020522|38.2
71475|20020523|38.45
71475|20020524|37.7
71475|20020528|37.75
71475|20020529|37.95
71475|20020530|37.9
71475|20020531|37.99
71475|20020603|36.7
71475|20020604|36.2
71475|20020605|36.2
71475|20020606|35.5
71475|20020607|35.9
71475|20020610|24.1
71475|20020611|24.05
71475|20020612|25.05
71475|20020613|25.95
71475|20020614|25.55
71475|20020617|26.98
71475|20020618|26.8
71475|20020619|27.9
71475|20020620|28.3
71475|20020621|28.85
71475|20020624|28.6
71475|20020625|26.9
71475|20020626|27.41
71475|20020627|27.25
71475|20020628|26.5
71475|20020701|25.3
71475|20020702|24.9
71475|20020703|24.49
71475|20020705|24.45
71475|20020708|24.05
71475|20020709|23.3
71475|20020710|23.5
71475|20020711|23.4
71475|20020712|22.9
71475|20020715|22
71475|20020716|21.6
71475|20020717|21.5
71475|20020718|22.56
71475|20020719|21.45
71475|20020722|22.91
71475|20020723|21.01
71475|20020724|21.3
71475|20020725|22.1
71475|20020726|23.15
71475|20020729|23.2
71475|20020730|22.94
71475|20020731|22
71475|20020801|22.05
71475|20020802|21.8
71475|20020805|21.97
71475|20020806|23.65
71475|20020807|24.65
71475|20020808|25.25
71475|20020809|24.85
71475|20020812|25
71475|20020813|24.45
71475|20020814|24.4
71475|20020815|23.85
71475|20020816|25.02
71475|20020819|25
71475|20020820|24.05
71475|20020821|24.9
71475|20020822|25.35
71475|20020823|24
71475|20020826|25.3
71475|20020827|24.75
71475|20020828|24.8
71475|20020829|24.5
71475|20020830|24
71475|20020903|23
71475|20020904|24.1
71475|20020905|23.5
71475|20020906|25.6
71475|20020909|26.8
71475|20020910|26.51
71475|20020911|26.58
71475|20020912|25.83
71475|20020913|26.18
71475|20020916|26.31
71475|20020917|26
71475|20020918|26.3
71475|20020919|25.1
71475|20020920|25.5
71475|20020923|25.3
71475|20020924|25.36
71475|20020925|25.85
71475|20020926|27
71475|20020927|25.91
71475|20020930|26.22
71475|20021001|26.8
71475|20021002|26.26
71475|20021003|25.9
71475|20021004|25.69
71475|20021007|25.02
71475|20021008|25.3
71475|20021009|24.41
71475|20021010|25.35
71475|20021011|25.13
71475|20021014|24.7
71475|20021015|24.91
71475|20021016|24.85
71475|20021017|25.29
71475|20021018|25.1
71475|20021021|25.27
71475|20021022|25.2
71475|20021023|25.3
71475|20021024|25.6
71475|20021025|26
71475|20021028|25.9
71475|20021029|26.7
71475|20021030|26.88
71475|20021031|26.8
71475|20021101|26.95
71475|20021104|26.3
71475|20021105|26.1
71475|20021106|26.52
71475|20021107|26.08
71475|20021108|26.18
71475|20021111|26.35
71475|20021112|26.55
71475|20021113|26.75
71475|20021114|26.45
71475|20021115|26.07
71475|20021118|25.98
71475|20021119|25.7
71475|20021120|25.3
71475|20021121|25.15
71475|20021122|25.3
71475|20021125|24.11
71475|20021126|23.75
71475|20021127|24.12
71475|20021129|23.9
71475|20021202|23.95
71475|20021203|23.94
71475|20021204|23.9
71475|20021205|24.1
71475|20021206|23.97
71475|20021209|23.8
71475|20021210|23.85
71475|20021211|23.85
71475|20021212|24.3
71475|20021213|23.91
71475|20021216|24.4
71475|20021217|24.45
71475|20021218|24.4
71475|20021219|24.25
71475|20021220|23.55
71475|20021223|23.9
71475|20021224|23.91
71475|20021226|23.8
71475|20021227|23
71475|20021230|23.05
71475|20021231|23.15
71475|20030102|23.45
71475|20030103|23.05
71475|20030106|23.55
71475|20030107|23.33
71475|20030108|23.01
71475|20030109|23.15
71475|20030110|23.05
71475|20030113|23
71475|20030114|23.02
71475|20030115|23.12
71475|20030116|23.49
71475|20030117|23.5
71475|20030121|24.23
71475|20030122|24.1
71475|20030123|23.4
71475|20030124|23.05
71475|20030127|23.01
71475|20030128|23.4
71475|20030129|23.3
71475|20030130|22.4
71475|20030131|22.89
71475|20030203|22.7
71475|20030204|22.15
71475|20030205|22.05
71475|20030206|22.13
71475|20030207|21.8
71475|20030210|22.25
71475|20030211|22.77
71475|20030212|22.45
71475|20030213|22.66
71475|20030214|22.6
71475|20030218|22.5
71475|20030219|22.6
71475|20030220|22.5
71475|20030221|22.51
71475|20030224|22.17
71475|20030225|22.45
71475|20030226|23.5
71475|20030227|24.02
71475|20030228|23.48
71475|20030303|23.45
71475|20030304|24
71475|20030305|24.39
71475|20030306|23.75
71475|20030307|23.51
71475|20030310|23.05
71475|20030311|23.15
71475|20030312|22.85
71475|20030313|22.8
71475|20030314|22.75
71475|20030317|23.69
71475|20030318|23.3
71475|20030319|23.25
71475|20030320|24.05
71475|20030321|24.1
71475|20030324|24.01
71475|20030325|24.2
71475|20030326|23.85
71475|20030327|23.9
71475|20030328|23.85
71475|20030331|23.9
71475|20030401|24.2
71475|20030402|24.58
71475|20030403|24.21
71475|20030404|24.35
71475|20030407|24.95
71475|20030408|24.9
71475|20030409|24.6
71475|20030410|24.4
71475|20030411|24.28
71475|20030414|24.17
71475|20030415|24.45
71475|20030416|24.13
71475|20030417|24.81
71475|20030421|25.3
71475|20030422|25.85
71475|20030423|25.63
71475|20030424|25.51
71475|20030425|25.49
71475|20030428|25.98
71475|20030429|25.45
71475|20030430|25.84
71475|20030501|25.94
71475|20030502|26.13
71475|20030505|25.98
71475|20030506|26
71475|20030507|25.85
71475|20030508|25.73
71475|20030509|26.65
71475|20030512|26.73
71475|20030513|25.65
71475|20030514|25.62
71475|20030515|25.75
71475|20030516|25.1
71475|20030519|25.15
71475|20030520|25.4
71475|20030521|25.15
71475|20030522|25.18
71475|20030523|25.4
71475|20030527|25.65
71475|20030528|25.7
71475|20030529|25.71
71475|20030530|25.5
71475|20030602|26.15
71475|20030603|26.05
71475|20030604|26.25
71475|20030605|27.1
71475|20030606|26.74
71475|20030609|26.07
71475|20030610|27.15
71475|20030611|27.35
71475|20030612|27.6
71475|20030613|27
71475|20030616|28.25
71475|20030617|28.71
71475|20030618|28.05
71475|20030619|27.7
71475|20030620|27.75
71475|20030623|26.85
71475|20030624|27
71475|20030625|27.15
71475|20030626|27.35
71475|20030627|27.79
71475|20030630|27.3
71475|20030701|26.8
71475|20030702|27.7
71475|20030703|27.57
71475|20030707|27.75
71475|20030708|28.06
71475|20030709|27.8
71475|20030710|27.26
71475|20030711|27.4
71475|20030714|28.08
71475|20030715|27.25
71475|20030716|27.07
71475|20030717|26.7
71475|20030718|26.79
71475|20030721|26.6
71475|20030722|26.6
71475|20030723|26.3
71475|20030724|26.26
71475|20030725|26.55
71475|20030728|26.42
71475|20030729|26.78
71475|20030730|26.75
71475|20030731|26.69
71475|20030801|26.08
71475|20030804|25.19
71475|20030805|24.8
71475|20030806|24.65
71475|20030807|24.26
71475|20030808|24.15
71475|20030811|23.8
71475|20030812|24.95
71475|20030813|24.99
71475|20030814|25.1
71475|20030815|25.45
71475|20030818|25.5
71475|20030819|25.89
71475|20030820|25.87
71475|20030821|26.4
71475|20030822|25.44
71475|20030825|25.05
71475|20030826|25.4
71475|20030827|25.25
71475|20030828|25.2
71475|20030829|25.02
71475|20030902|24.9
71475|20030903|25.45
71475|20030904|26
71475|20030905|25.15
71475|20030908|24.4
71475|20030909|24.53
71475|20030910|24.45
71475|20030911|24.69
71475|20030912|24.65
71475|20030915|24.9
71475|20030916|25.15
71475|20030917|24.59
71475|20030918|24.33
71475|20030919|24.13
71475|20030922|24.05
71475|20030923|24.4
71475|20030924|23.75
71475|20030925|23.53
71475|20030926|23.37
71475|20030929|23.5
71475|20030930|23.57
71475|20031001|24.84
71475|20031002|24.1
71475|20031003|24.7
71475|20031006|24.39
71475|20031007|25
71475|20031008|24.8
71475|20031009|24.9
71475|20031010|24.65
71475|20031013|25.07
71475|20031014|25.55
71475|20031015|25.1
71475|20031016|25.22
71475|20031017|24.79
71475|20031020|24.41
71475|20031021|24.58
71475|20031022|24
71475|20031023|24.2
71475|20031024|24.25
71475|20031027|24.27
71475|20031028|25.1
71475|20031029|25.3
71475|20031030|24.9
71475|20031031|24.5
71475|20031103|24.84
71475|20031104|25.09
71475|20031105|25.12
71475|20031106|25.22
71475|20031107|25.16
71475|20031110|24.78
71475|20031111|24.83
71475|20031112|25.3
71475|20031113|25.4
71475|20031114|24.58
71475|20031117|24.05
71475|20031118|24
71475|20031119|24.34
71475|20031120|24.2
71475|20031121|24.4
71475|20031124|24.49
71475|20031125|24.05
71475|20031126|24.5
71475|20031128|24.27
71475|20031201|24.6
71475|20031202|24.98
71475|20031203|24.16
71475|20031204|24.2
71475|20031205|24.25
71475|20031208|24.45
71475|20031209|24.3
71475|20031210|24.8
71475|20031211|25
71475|20031212|25.43
71475|20031215|24.39
71475|20031216|24.46
71475|20031217|24.75
71475|20031218|25
71475|20031219|25
71475|20031222|25
71475|20031223|25.14
71475|20031224|24.98
71475|20031226|25.1
71475|20031229|25.22
71475|20031230|25.25
71475|20031231|25
71475|20040102|25.06
71475|20040105|25.2
71475|20040106|25.2
71475|20040107|25.32
71475|20040108|25.75
71475|20040109|25.52
71475|20040112|26
71475|20040113|26.35
71475|20040114|26.78
71475|20040115|26
71475|20040116|26.36
71475|20040120|26.5
71475|20040121|26.6
71475|20040122|26.05
71475|20040123|26.25
71475|20040126|26.25
71475|20040127|26.2
71475|20040128|25.7
71475|20040129|25.6
71475|20040130|25.5
71475|20040202|25.55
71475|20040203|25.64
71475|20040204|25.25
71475|20040205|25.16
71475|20040206|25.95
71475|20040209|25.34
71475|20040210|26
71475|20040211|25.64
71475|20040212|25.63
71475|20040213|25.45
71475|20040217|25.95
71475|20040218|26
71475|20040219|25.69
71475|20040220|25.7
71475|20040223|25.34
71475|20040224|24.56
71475|20040225|24.63
71475|20040226|24.71
71475|20040227|24.6
71475|20040301|24.71
71475|20040302|24.41
71475|20040303|24.6
71475|20040304|24.9
71475|20040305|24.9
71475|20040308|25.18
71475|20040309|24.92
71475|20040310|24.54
71475|20040311|24.3
71475|20040312|24.9
71475|20040315|24.66
71475|20040316|24.47
71475|20040317|24.77
71475|20040318|24.75
71475|20040319|24.66
71475|20040322|24.4
71475|20040323|24.5
71475|20040324|24.55
71475|20040325|24.3
71475|20040326|24.16
71475|20040329|24.7
71475|20040330|24.8
71475|20040331|24.4
71475|20040401|24.75
71475|20040402|25
71475|20040405|25.01
71475|20040406|24.81
71475|20040407|25
71475|20040408|24.9
71475|20040412|25.15
71475|20040413|24.44
71475|20040414|24.1
71475|20040415|23.95
71475|20040416|24
71475|20040419|24.17
71475|20040420|23.58
71475|20040421|24.26
71475|20040422|24.29
71475|20040423|24.47
71475|20040426|24.01
71475|20040427|24.55
71475|20040428|24.09
71475|20040429|23.97
71475|20040430|23.15
71475|20040503|23.44
71475|20040504|23.45
71475|20040505|23.81
71475|20040506|22.88
71475|20040507|21.37
71475|20040510|21.64
71475|20040511|22.75
71475|20040512|22.85
71475|20040513|22.46
71475|20040514|22.37
71475|20040517|22.41
71475|20040518|22.7
71475|20040519|22.46
71475|20040520|22.81
71475|20040521|22.9
71475|20040524|23.1
71475|20040525|23.16
71475|20040526|22.94
71475|20040527|23.24
71475|20040528|23.4
71475|20040601|23.34
71475|20040602|23.3
71475|20040603|22.43
71475|20040604|22.48
71475|20040607|22.6
71475|20040608|22.73
71475|20040609|22.27
71475|20040610|22.47
71475|20040614|22.25
71475|20040615|22.15
71475|20040616|22.1
71475|20040617|22.32
71475|20040618|22.21
71475|20040621|22.1
71475|20040622|22.29
71475|20040623|22.31
71475|20040624|22.2
71475|20040625|22.7
71475|20040628|22.85
71475|20040629|23.2
71475|20040630|23.24
71475|20040701|22.58
71475|20040702|22.85
71475|20040706|22.53
71475|20040707|22.31
71475|20040708|22.26
71475|20040709|22.05
71475|20040712|22.2
71475|20040713|22.5
71475|20040714|22.38
71475|20040715|22.3
71475|20040716|22.05
71475|20040719|22.5
71475|20040720|22.76
71475|20040721|22.62
71475|20040722|22.17
71475|20040723|21.92
71475|20040726|21.9
71475|20040727|22.76
71475|20040728|22.7
71475|20040729|23
71475|20040730|23.05
71475|20040802|23.32
71475|20040803|23.26
71475|20040804|23.75
71475|20040805|22.11
71475|20040806|22
71475|20040809|22.1
71475|20040810|22.2
71475|20040811|22.83
71475|20040812|22.22
71475|20040813|22.55
71475|20040816|22.9
71475|20040817|22.87
71475|20040818|23
71475|20040819|22.8
71475|20040820|23.91
71475|20040823|23.5
71475|20040824|23.93
71475|20040825|23.92
71475|20040826|23.89
71475|20040827|23.95
71475|20040830|24.4
71475|20040831|24.85
71475|20040901|25.27
71475|20040902|25.92
71475|20040903|25.46
71475|20040907|25.65
71475|20040908|25.42
71475|20040909|25.9
71475|20040910|25.9
71475|20040913|25.95
71475|20040914|25.85
71475|20040915|25.6
71475|20040916|25.78
71475|20040917|26
71475|20040920|25.8
71475|20040921|25.9
71475|20040922|25.26
71475|20040923|25.4
71475|20040924|25.38
71475|20040927|25.09
71475|20040928|25
71475|20040929|25.22
71475|20040930|24.9
71475|20041001|25
71475|20041004|24.92
71475|20041005|25.01
71475|20041006|25.48
71475|20041007|25.14
71475|20041008|24.83
71475|20041011|24.97
71475|20041012|25.07
71475|20041013|23.89
71475|20041014|23.71
71475|20041015|24.3
71475|20041018|24.22
71475|20041019|23.94
71475|20041020|24.09
71475|20041021|24.72
71475|20041022|24.2
71475|20041025|24.38
71475|20041026|24.43
71475|20041027|24.85
71475|20041028|24.7
71475|20041029|24.6
71475|20041101|25
71475|20041102|25.02
71475|20041103|25.5
71475|20041104|25.45
71475|20041105|25.4
71475|20041108|24.92
71475|20041109|24.81
71475|20041110|24.61
71475|20041111|24.9
71475|20041112|24.9
71475|20041115|24.49
71475|20041116|24.66
71475|20041117|24.62
71475|20041118|24.8
71475|20041119|24.59
71475|20041122|24.7
71475|20041123|25.22
71475|20041124|25.49
71475|20041126|25.47
71475|20041129|25.5
71475|20041130|26.01
71475|20041201|26.2
71475|20041202|25.59
71475|20041203|24.63
71475|20041206|24.98
71475|20041207|24.26
71475|20041208|24.27
71475|20041209|23.87
71475|20041210|24.46
71475|20041213|25.35
71475|20041214|25.3
71475|20041215|25.47
71475|20041216|25.3
71475|20041217|25.9
71475|20041220|25.85
71475|20041221|26.2
71475|20041222|26
71475|20041223|25.79
71475|20041227|25.48
71475|20041228|25.93
71475|20041229|25.84
71475|20041230|26.1
71475|20041231|26
71475|20050103|25.92
71475|20050104|26.1
71475|20050105|26
71475|20050106|25.43
71475|20050107|24.78
71475|20050110|24.78
71475|20050111|24.64
71475|20050112|24.88
71475|20050113|24.8
71475|20050114|25.08
71475|20050118|25.56
71475|20050119|25.58
71475|20050120|25.4
71475|20050121|25.42
71475|20050124|25.56
71475|20050125|25.15
71475|20050126|25.8
71475|20050127|26.01
71475|20050128|25.5
71475|20050131|25.95
71475|20050201|26.22
71475|20050202|26.4
71475|20050203|26.02
71475|20050204|26.26
71475|20050207|27.01
71475|20050208|26.31
71475|20050209|26.23
71475|20050210|25.84
71475|20050211|26.19
71475|20050214|26.45
71475|20050215|26.13
71475|20050216|26.8
71475|20050217|26.94
71475|20050218|27.18
71475|20050222|26.86
71475|20050223|27
71475|20050224|27.55
71475|20050225|27.27
71475|20050228|27.2
71475|20050301|27.2
71475|20050302|26.99
71475|20050303|27.15
71475|20050304|27.35
71475|20050307|26.83
71475|20050308|26.61
71475|20050309|26.63
71475|20050310|26.09
71475|20050311|26.23
71475|20050314|26.25
71475|20050315|26.38
71475|20050316|26.4
71475|20050317|25.52
71475|20050318|25.5
71475|20050321|25.32
71475|20050322|25.11
71475|20050323|25.11
71475|20050324|25.19
71475|20050328|25.5
71475|20050329|25.12
71475|20050330|25.9
71475|20050331|25.3
71475|20050401|25.1
71475|20050404|25.6
71475|20050405|25.9
71475|20050406|25.75
71475|20050407|25.81
71475|20050408|25
71475|20050411|25.17
71475|20050412|25.3
71475|20050413|25.21
71475|20050414|25.04
71475|20050415|24.95
71475|20050418|25.06
71475|20050419|25.24
71475|20050420|24.96
71475|20050421|25.09
71475|20050422|25.01
71475|20050425|25.11
71475|20050426|25.08
71475|20050427|25.45
71475|20050428|25.72
71475|20050429|25.4
71475|20050502|25.98
71475|20050503|25.9
71475|20050504|26.88
71475|20050505|26.42
71475|20050506|26.1
71475|20050509|27.38
71475|20050510|27.32
71475|20050511|27.18
71475|20050512|26.12
71475|20050513|26.05
71475|20050516|26.1
71475|20050517|26.82
71475|20050518|27.35
71475|20050519|28.06
71475|20050520|27.29
71475|20050523|27.9
71475|20050524|27.77
71475|20050525|27.32
71475|20050526|28.09
71475|20050527|28.26
71475|20050531|27.98
71475|20050601|28.69
71475|20050602|28.71
71475|20050603|28.75
71475|20050606|29.18
71475|20050607|29.57
71475|20050608|29.06
71475|20050609|29.4
71475|20050610|28.91
71475|20050613|28.72
71475|20050614|28.91
71475|20050615|29.3
71475|20050616|29.55
71475|20050617|29.15
71475|20050620|29.24
71475|20050621|29.41
71475|20050622|29.65
71475|20050623|28.71
71475|20050624|28.85
71475|20050627|29.35
71475|20050628|29.8
71475|20050629|29.88
71475|20050630|29.37
71475|20050701|29.65
71475|20050705|30.15
71475|20050706|29.61
71475|20050707|29.85
71475|20050708|30.6
71475|20050711|31.39
71475|20050712|30.3
71475|20050713|30.1
71475|20050714|30
71475|20050715|30.35
71475|20050718|29.43
71475|20050719|30.6
71475|20050720|31.65
71475|20050721|30.56
71475|20050722|31.07
71475|20050725|31.39
71475|20050726|32.01
71475|20050727|32.31
71475|20050728|33.12
71475|20050729|31.1
71475|20050801|31.26
71475|20050802|31.58
71475|20050803|31.74
71475|20050804|29.94
71475|20050805|28.82
71475|20050808|28.34
71475|20050809|28.48
71475|20050810|28.52
71475|20050811|29.15
71475|20050812|29.5
71475|20050815|29.7
71475|20050816|28.65
71475|20050817|29.39
71475|20050818|28.88
71475|20050819|28.78
71475|20050822|29.7
71475|20050823|29.89
71475|20050824|29.8
71475|20050825|30.73
71475|20050826|29.78
71475|20050829|31
71475|20050830|30.82
71475|20050831|32.03
71475|20050901|32.4
71475|20050902|32
71475|20050906|32
71475|20050907|31.8
71475|20050908|31.25
71475|20050909|32.51
71475|20050912|32.47
71475|20050913|31.85
71475|20050914|31.35
71475|20050915|31.5
71475|20050916|32.26
71475|20050919|32.15
71475|20050920|31.54
71475|20050921|30.62
71475|20050922|31
71475|20050923|31.52
71475|20050926|32.47
71475|20050927|32.48
71475|20050928|32.82
71475|20050929|34.06
71475|20050930|33.46
71475|20051003|34.05
71475|20051004|33.18
71475|20051005|31.35
71475|20051006|31.31
71475|20051007|31.74
71475|20051010|31.02
71475|20051011|29.78
71475|20051012|29.19
71475|20051013|29.8
71475|20051014|30.1
71475|20051017|29.44
71475|20051018|29.17
71475|20051019|30.55
71475|20051020|29.46
71475|20051021|30
71475|20051024|31.05
71475|20051025|30.4
71475|20051026|29.89
71475|20051027|29.85
71475|20051028|30.86
71475|20051031|31.34
71475|20051101|30.86
71475|20051102|31.99
71475|20051103|32.26
71475|20051104|31.56
71475|20051107|32.11
71475|20051108|30.86
71475|20051109|30.75
71475|20051110|32.08
71475|20051111|32.03
71475|20051114|31.21
71475|20051115|30.69
71475|20051116|30.75
71475|20051117|30.88
71475|20051118|31.33
71475|20051121|31.7
71475|20051122|31.56
71475|20051123|31.1
71475|20051125|31.4
71475|20051128|30.6
71475|20051129|30.69
71475|20051130|30.6
71475|20051201|30.95
71475|20051202|31.09
71475|20051205|30.46
71475|20051206|31.98
71475|20051207|31.48
71475|20051208|31.78
71475|20051209|32.4
71475|20051212|31.9
71475|20051213|32.54
71475|20051214|32.73
71475|20051215|32.28
71475|20051216|32.05
71475|20051219|31.09
71475|20051220|31.57
71475|20051221|31.63
71475|20051222|31.58
71475|20051223|31.85
71475|20051227|31.02
71475|20051228|31.5
71475|20051229|31.25
71475|20051230|30.8
71475|20060103|31.8
71475|20060104|32.2
71475|20060105|31.68
71475|20060106|31.44
71475|20060109|31.25
71475|20060110|30.95
71475|20060111|31.55
71475|20060112|31.45
71475|20060113|31.2
71475|20060117|31.1
71475|20060118|31.6
71475|20060119|32.18
71475|20060120|31.67
71475|20060123|31.97
71475|20060124|32.35
71475|20060125|32.65
71475|20060126|33.36
71475|20060127|33.88
71475|20060130|33.73
71475|20060131|31.5
71475|20060201|31.36
71475|20060202|31.43
71475|20060203|30.95
71475|20060206|30.78
71475|20060207|30.68
71475|20060208|30.9
71475|20060209|30.78
71475|20060210|31.4
71475|20060213|31.75
71475|20060214|31.47
71475|20060215|32.33
71475|20060216|32.84
71475|20060217|33.02
71475|20060221|32.8
71475|20060222|33.33
71475|20060223|33.62
71475|20060224|34.1
71475|20060227|34.68
71475|20060228|34.49
71475|20060301|35.1
71475|20060302|35.53
71475|20060303|35.52
71475|20060306|35.15
71475|20060307|35.02
71475|20060308|34.62
71475|20060309|33.78
71475|20060310|34.64
71475|20060313|34.62
71475|20060314|35.68
71475|20060315|36.24
71475|20060316|36.56
71475|20060317|36.74
71475|20060320|36.68
71475|20060321|36.13
71475|20060322|36.18
71475|20060323|36.75
71475|20060324|36.98
71475|20060327|36.78
71475|20060328|36.58
71475|20060329|36.9
71475|20060330|36.45
71475|20060331|37.36
71475|20060403|37.27
71475|20060404|37.55
71475|20060405|37.45
71475|20060406|37.65
71475|20060407|37.53
71475|20060410|36.77
71475|20060411|36.89
71475|20060412|36.92
71475|20060413|37.03
71475|20060417|37.22
71475|20060418|38.6
71475|20060419|39.7
71475|20060420|39.94
71475|20060421|40.65
71475|20060424|40.11
71475|20060425|39.54
71475|20060426|40.15
71475|20060427|39.78
71475|20060428|39.91
71475|20060501|39.63
71475|20060502|41.76
71475|20060503|41.79
71475|20060504|41.65
71475|20060505|41.66
71475|20060508|41.36
71475|20060509|41.94
71475|20060510|42.39
71475|20060511|41.23
71475|20060512|41.48
71475|20060515|40.35
71475|20060516|39.74
71475|20060517|38.96
71475|20060518|38.5
71475|20060519|38.18
71475|20060522|37.68
71475|20060523|36.75
71475|20060524|37.16
71475|20060525|37.82
71475|20060526|37.6
71475|20060530|36.95
71475|20060531|36.9
71475|20060601|37.71
71475|20060602|38.31
71475|20060605|37.14
71475|20060606|36.33
71475|20060607|35.95
71475|20060608|36.65
71475|20060609|36.19
71475|20060612|33.95
71475|20060613|33.79
71475|20060614|33.99
71475|20060615|35.1
71475|20060616|34.35
71475|20060619|33.49
71475|20060620|33.63
71475|20060621|35.06
71475|20060622|34.55
71475|20060623|34.41
71475|20060626|35.29
71475|20060627|35.5
71475|20060628|33.89
71475|20060629|34.54
71475|20060630|35.65
71475|20060703|35.77
71475|20060705|35.74
71475|20060706|36.32
71475|20060707|36.25
71475|20060710|36.84
71475|20060711|37.39
71475|20060712|36.51
71475|20060713|35.95
71475|20060714|35.76
71475|20060717|35.4
71475|20060718|36.25
71475|20060719|37.73
71475|20060720|37.85
71475|20060721|37
71475|20060724|38.2
71475|20060725|38.59
71475|20060726|37.99
71475|20060727|37.5
71475|20060728|38.23
71475|20060731|37.85
71475|20060801|37.68
71475|20060802|38.54
71475|20060803|38.35
71475|20060804|38.53
71475|20060807|37.92
71475|20060808|37.28
71475|20060809|36.68
71475|20060810|36.81
71475|20060811|36.45
71475|20060814|36.7
71475|20060815|36.94
71475|20060816|37.5
71475|20060817|38.2
71475|20060818|37.32
71475|20060821|37.04
71475|20060822|37.18
71475|20060823|36.71
71475|20060824|36.39
71475|20060825|36.56
71475|20060828|36.97
71475|20060829|38.09
71475|20060830|38.01
71475|20060831|38.43
71475|20060901|38.64
71475|20060905|38.74
71475|20060906|37.56
71475|20060907|37.22
71475|20060908|36.82
71475|20060911|36.26
71475|20060912|36.92
71475|20060913|37.1
71475|20060914|37.02
71475|20060915|37.7
71475|20060918|37.17
71475|20060919|36.9
71475|20060920|38.12
71475|20060921|38.21
71475|20060922|37.38
71475|20060925|38.12
71475|20060926|37.82
71475|20060927|38.55
71475|20060928|38.75
71475|20060929|38.25
71475|20061002|37.58
71475|20061003|37.36
71475|20061004|38.47
71475|20061005|38.7
71475|20061006|38.11
71475|20061009|38.58
71475|20061010|39.13
71475|20061011|39.41
71475|20061012|40.43
71475|20061013|40.45
71475|20061016|40.67
71475|20061017|40.54
71475|20061018|40.5
71475|20061019|40.9
71475|20061020|40.93
71475|20061023|40.91
71475|20061024|40.85
71475|20061025|41.04
71475|20061026|41.69
71475|20061027|41.36
71475|20061030|42.1
71475|20061031|42
71475|20061101|40.69
71475|20061102|40.4
71475|20061103|40.9
71475|20061106|39.15
71475|20061107|36.63
71475|20061108|36.89
71475|20061109|36.79
71475|20061110|36.59
71475|20061113|36.63
71475|20061114|37.65
71475|20061115|38.3
71475|20061116|38.27
71475|20061117|37.82
71475|20061120|37.52
71475|20061121|38.37
71475|20061122|38.25
71475|20061124|38.53
71475|20061127|37.7
71475|20061128|37.48
71475|20061129|37.57
71475|20061130|37.4
71475|20061201|37.3
71475|20061204|38.09
71475|20061205|38.35
71475|20061206|38.2
71475|20061207|37.77
71475|20061208|37.6
71475|20061211|37.55
71475|20061212|37.69
71475|20061213|38.42
71475|20061214|38.61
71475|20061215|38.44
71475|20061218|37.59
71475|20061219|37.67
71475|20061220|38.01
71475|20061221|38.3
71475|20061222|38.01
71475|20061226|39.19
71475|20061227|39
71475|20061228|38.74
71475|20061229|38.62
71475|20070103|38.57
