PERMNO|DATE|PRC
52898|19980407|21.125
52898|19980408|20.9375
52898|19980409|20.8125
52898|19980413|21.1875
52898|19980414|21.625
52898|19980415|21
52898|19980416|20.25
52898|19980417|20.9375
52898|19980420|21
52898|19980421|20.5
52898|19980422|20.625
52898|19980423|20.125
52898|19980424|19.5
52898|19980427|19.625
52898|19980428|20
52898|19980429|20.5
52898|19980430|21.125
52898|19980501|21.375
52898|19980504|22
52898|19980505|21.5625
52898|19980506|21.75
52898|19980507|21.9375
52898|19980508|21.6875
52898|19980511|20.9375
52898|19980512|20.875
52898|19980513|20.875
52898|19980514|20.875
52898|19980515|20.5625
52898|19980518|19.5
52898|19980519|20
52898|19980520|20.0625
52898|19980521|20.3125
52898|19980522|20.0625
52898|19980526|19.125
52898|19980527|19.125
52898|19980528|19.3125
52898|19980529|19.6875
52898|19980601|19.375
52898|19980602|19.1875
52898|19980603|19.0625
52898|19980604|19.0625
52898|19980605|19.3125
52898|19980608|19.75
52898|19980609|19.9375
52898|19980610|20
52898|19980611|19.875
52898|19980612|20.5
52898|19980615|20.875
52898|19980616|20.6875
52898|19980617|20.8125
52898|19980618|20.5625
52898|19980619|20.5625
52898|19980622|20.25
52898|19980623|20.25
52898|19980624|20.75
52898|19980625|21
52898|19980626|20.875
52898|19980629|20.8125
52898|19980630|21.875
52898|19980701|21.5625
52898|19980702|21.75
52898|19980706|21.8125
52898|19980707|21.375
52898|19980708|21.3125
52898|19980709|21.9375
52898|19980710|21.8125
52898|19980713|21.9375
52898|19980714|21.9375
52898|19980715|21.8125
52898|19980716|21.6875
52898|19980717|21.75
52898|19980720|21.5625
52898|19980721|21.375
52898|19980722|21.1875
52898|19980723|20.75
52898|19980724|21
52898|19980727|20.9375
52898|19980728|20.6875
52898|19980729|20.9375
52898|19980730|21.1875
52898|19980731|21.375
52898|19980803|21.25
52898|19980804|21.375
52898|19980805|21.5
52898|19980806|21.9375
52898|19980807|22.125
52898|19980810|22.3125
52898|19980811|21.75
52898|19980812|23.4375
52898|19980813|23.5
52898|19980814|24
52898|19980817|24.75
52898|19980818|25.375
52898|19980819|24.4375
52898|19980820|23.5625
52898|19980821|23.5
52898|19980824|24.4375
52898|19980825|25.0625
52898|19980826|25.5
52898|19980827|25.0625
52898|19980828|25.75
52898|19980831|25.4375
52898|19980901|26.9375
52898|19980902|26.375
52898|19980903|26.125
52898|19980904|26.25
52898|19980908|26.8125
52898|19980909|26.5
52898|19980910|26.125
52898|19980911|26.5625
52898|19980914|25.8125
52898|19980915|26.25
52898|19980916|25.8125
52898|19980917|25.6875
52898|19980918|27.125
52898|19980921|26.875
52898|19980922|27.6875
52898|19980923|27.8125
52898|19980924|27.125
52898|19980925|27.1875
52898|19980928|27.5
52898|19980929|27.0625
52898|19980930|26.8125
52898|19981001|26.6875
52898|19981002|25.9375
52898|19981005|26.5625
52898|19981006|26.8125
52898|19981007|25.6875
52898|19981008|24.25
52898|19981009|23.0625
52898|19981012|24.0625
52898|19981013|24.125
52898|19981014|24.0625
52898|19981015|23.625
52898|19981016|24.0625
52898|19981019|24.875
52898|19981020|25.3125
52898|19981021|24.6875
52898|19981022|24.625
52898|19981023|24.625
52898|19981026|24.3125
52898|19981027|24
52898|19981028|23.875
52898|19981029|23.625
52898|19981030|24.5625
52898|19981102|25.25
52898|19981103|25.875
52898|19981104|26.3125
52898|19981105|26.6875
52898|19981106|26.6875
52898|19981109|26.3125
52898|19981110|27.5625
52898|19981111|27.5
52898|19981112|27.5
52898|19981113|26.625
52898|19981116|26.125
52898|19981117|26.25
52898|19981118|25.875
52898|19981119|25.5625
52898|19981120|25.5
52898|19981123|25.4375
52898|19981124|25.4375
52898|19981125|25.375
52898|19981127|25.4375
52898|19981130|25.3125
52898|19981201|25.375
52898|19981202|25.1875
52898|19981203|25.625
52898|19981204|26.3125
52898|19981207|26.8125
52898|19981208|27.6875
52898|19981209|28.0625
52898|19981210|27.8125
52898|19981211|27.875
52898|19981214|27.5625
52898|19981215|27.5625
52898|19981216|26.6875
52898|19981217|26.6875
52898|19981218|27.75
52898|19981221|27.875
52898|19981222|28.25
52898|19981223|28.25
52898|19981224|28.25
52898|19981228|28.625
52898|19981229|28.9375
52898|19981230|29.75
52898|19981231|29.5625
52898|19990104|29.0625
52898|19990105|28.875
52898|19990106|28.4375
52898|19990107|28.0625
52898|19990108|28.75
52898|19990111|28
52898|19990112|28.3125
52898|19990113|27.8125
52898|19990114|27.5
52898|19990115|27.1875
52898|19990119|27.375
52898|19990120|27.125
52898|19990121|26.75
52898|19990122|26.375
52898|19990125|26
52898|19990126|25.875
52898|19990127|25.1875
52898|19990128|25
52898|19990129|25.375
52898|19990201|25.0625
52898|19990202|24.75
52898|19990203|24.875
52898|19990204|24.5
52898|19990205|24.8125
52898|19990208|24.375
52898|19990209|24.3125
52898|19990210|24.125
52898|19990211|24.125
52898|19990212|23.8125
52898|19990216|23.9375
52898|19990217|23.625
52898|19990218|23.625
52898|19990219|23.75
52898|19990222|23.6875
52898|19990223|22.5
52898|19990224|21.8125
52898|19990225|21.75
52898|19990226|21.5625
52898|19990301|21.25
52898|19990302|21.25
52898|19990303|21.75
52898|19990304|21.9375
52898|19990305|22
52898|19990308|22.4375
52898|19990309|22.4375
52898|19990310|22.375
52898|19990311|21.25
52898|19990312|21.1875
52898|19990315|20.8125
52898|19990316|20.125
52898|19990317|20.875
52898|19990318|21.3125
52898|19990319|21.9375
52898|19990322|23
52898|19990323|22.75
52898|19990324|21.9375
52898|19990325|21.75
52898|19990326|22.1875
52898|19990329|21.3125
52898|19990330|21.875
52898|19990331|22.6875
52898|19990401|22.625
52898|19990405|22.8125
52898|19990406|22.75
52898|19990407|23
52898|19990408|23.125
52898|19990409|24.8125
52898|19990412|24.25
52898|19990413|24
52898|19990414|25.0625
52898|19990415|25.25
52898|19990416|25.75
52898|19990419|24.9375
52898|19990420|25.125
52898|19990421|25.1875
52898|19990422|25
52898|19990423|24.5
52898|19990426|23.75
52898|19990427|23.5
52898|19990428|22.75
52898|19990429|22.9375
52898|19990430|22.5625
52898|19990503|23
52898|19990504|23.125
52898|19990505|22.5
52898|19990506|22
52898|19990507|22.0625
52898|19990510|23.25
52898|19990511|22.875
52898|19990512|22.625
52898|19990513|22.875
52898|19990514|22.8125
52898|19990517|22.75
52898|19990518|22.875
52898|19990519|23.0625
52898|19990520|24.4375
52898|19990521|23.5625
52898|19990524|23.375
52898|19990525|22.875
52898|19990526|22.4375
52898|19990527|21.875
52898|19990528|22
52898|19990601|22.9375
52898|19990602|22.9375
52898|19990603|22.5
52898|19990604|22.6875
52898|19990607|22.875
52898|19990608|22.875
52898|19990609|22.75
52898|19990610|22.4375
52898|19990611|22
52898|19990614|21.75
52898|19990615|22.25
52898|19990616|22.75
52898|19990617|23
52898|19990618|23.25
52898|19990621|23.4375
52898|19990622|23.1875
52898|19990623|23.3125
52898|19990624|23.1875
52898|19990625|23.125
52898|19990628|23.125
52898|19990629|23
52898|19990630|23.0625
52898|19990701|23
52898|19990702|23.375
52898|19990706|22.625
52898|19990707|22.3125
52898|19990708|22.0625
52898|19990709|22.4375
52898|19990712|23.0625
52898|19990713|23.125
52898|19990714|23.6875
52898|19990715|24.375
52898|19990716|24.5625
52898|19990719|23.5
52898|19990720|23
52898|19990721|22.6875
52898|19990722|22.625
52898|19990723|22.625
52898|19990726|21.875
52898|19990727|21.4375
52898|19990728|22.75
52898|19990729|22.9375
52898|19990730|22.875
52898|19990802|23
52898|19990803|23.0625
52898|19990804|22.75
52898|19990805|22.6875
52898|19990806|22.6875
52898|19990809|22.125
52898|19990810|22.625
52898|19990811|22.1875
52898|19990812|22.25
52898|19990813|21.875
52898|19990816|21.5625
52898|19990817|21.4688
52898|19990818|22
52898|19990819|23.25
52898|19990820|24.375
52898|19990823|25
52898|19990824|25
52898|19990825|25.0625
52898|19990826|24.75
52898|19990827|24.25
52898|19990830|24.0625
52898|19990831|23.1875
52898|19990901|23.6875
52898|19990902|24.125
52898|19990903|24.3125
52898|19990907|24.5625
52898|19990908|24.3125
52898|19990909|24.0625
52898|19990910|24.625
52898|19990913|24.1875
52898|19990914|23.375
52898|19990915|23.4375
52898|19990916|23.625
52898|19990917|23.25
52898|19990920|23.25
52898|19990921|23.375
52898|19990922|23.125
52898|19990923|23.25
52898|19990924|22.8125
52898|19990927|23.375
52898|19990928|23.4375
52898|19990929|23.3125
52898|19990930|23.5625
52898|19991001|22.875
52898|19991004|22.625
52898|19991005|22
52898|19991006|22.6875
52898|19991007|22.8125
52898|19991008|23
52898|19991011|22.75
52898|19991012|22.5625
52898|19991013|22.125
52898|19991014|21.625
52898|19991015|22
52898|19991018|21.875
52898|19991019|21.5625
52898|19991020|22.125
52898|19991021|22
52898|19991022|22
52898|19991025|21.875
52898|19991026|21.4375
52898|19991027|22.0625
52898|19991028|23
52898|19991029|23
52898|19991101|23.0625
52898|19991102|23.0625
52898|19991103|23.5
52898|19991104|23.8125
52898|19991105|24.0625
52898|19991108|23.75
52898|19991109|23.1875
52898|19991110|23.125
52898|19991111|22.6875
52898|19991112|22.75
52898|19991115|22.9375
52898|19991116|22.625
52898|19991117|22.5625
52898|19991118|22.3125
52898|19991119|21.9375
52898|19991122|22.0625
52898|19991123|21.75
52898|19991124|21.875
52898|19991126|22.5
52898|19991129|23.25
52898|19991130|23.125
52898|19991201|23.125
52898|19991202|22.3125
52898|19991203|22.5625
52898|19991206|22.125
52898|19991207|21.5625
52898|19991208|21.5625
52898|19991209|20.875
52898|19991210|21.5
52898|19991213|21.875
52898|19991214|22.1875
52898|19991215|22.1875
52898|19991216|21.4375
52898|19991217|21
52898|19991220|20.6875
52898|19991221|21.3125
52898|19991222|21.25
52898|19991223|20.25
52898|19991227|20.9375
52898|19991228|20.6875
52898|19991229|20.6875
52898|19991230|20.375
52898|19991231|20.6875
52898|20000103|20.125
52898|20000104|19.9375
52898|20000105|19.9375
52898|20000106|19.875
52898|20000107|20.5
52898|20000110|20.25
52898|20000111|20.875
52898|20000112|20.875
52898|20000113|21.4375
52898|20000114|21.125
52898|20000118|21.25
52898|20000119|21.375
52898|20000120|21.5
52898|20000121|21.375
52898|20000124|21.3125
52898|20000125|21.5625
52898|20000126|20.9375
52898|20000127|20.625
52898|20000128|20.5625
52898|20000131|20.0625
52898|20000201|20
52898|20000202|19.6875
52898|20000203|19.625
52898|20000204|19.1875
52898|20000207|18.8125
52898|20000208|19.1875
52898|20000209|19.125
52898|20000210|18.625
52898|20000211|18.125
52898|20000214|17.5625
52898|20000215|18
52898|20000216|18.3125
52898|20000217|18.125
52898|20000218|18
52898|20000222|18.3125
52898|20000223|18.125
52898|20000224|17.3125
52898|20000225|17.8125
52898|20000228|17.75
52898|20000229|18.5
52898|20000301|18.125
52898|20000302|18.4375
52898|20000303|18.3125
52898|20000306|18.375
52898|20000307|17.6875
52898|20000308|17.125
52898|20000309|16.875
52898|20000310|16.875
52898|20000313|16.875
52898|20000314|17.75
52898|20000315|18.875
52898|20000316|18.875
52898|20000317|18.875
52898|20000320|18.8125
52898|20000321|18.8125
52898|20000322|18
52898|20000323|18
52898|20000324|18.625
52898|20000327|18.4375
52898|20000328|18.4375
52898|20000329|18
52898|20000330|18.25
52898|20000331|18.125
52898|20000403|18.125
52898|20000404|20.375
52898|20000405|21.4375
52898|20000406|20.8125
52898|20000407|22.5
52898|20000410|22.75
52898|20000411|23.1875
52898|20000412|23.125
52898|20000413|22.75
52898|20000414|23.3125
52898|20000417|23.5
52898|20000418|23.875
52898|20000419|24
52898|20000420|23.6875
52898|20000424|23.625
52898|20000425|23.875
52898|20000426|24.0625
52898|20000427|23.625
52898|20000428|24
52898|20000501|24.625
52898|20000502|24.9375
52898|20000503|23.5625
52898|20000504|23.6875
52898|20000505|24.375
52898|20000508|23.375
52898|20000509|23
52898|20000510|22.375
52898|20000511|23.9375
52898|20000512|23.9375
52898|20000515|23.5625
52898|20000516|23.75
52898|20000517|22.5
52898|20000518|22.5625
52898|20000519|22.125
52898|20000522|22.3125
52898|20000523|22.1875
52898|20000524|22.375
52898|20000525|22.4375
52898|20000526|23.4375
52898|20000530|24.125
52898|20000531|24.75
52898|20000601|23.875
52898|20000602|24.4375
52898|20000605|23.625
52898|20000606|23.625
52898|20000607|23.4375
52898|20000608|22.9375
52898|20000609|23.375
52898|20000612|22.6875
52898|20000613|22.875
52898|20000614|22.6875
52898|20000615|23.4375
52898|20000616|22.1875
52898|20000619|20.9375
52898|20000620|21
52898|20000621|21
52898|20000622|20.625
52898|20000623|21.5
52898|20000626|21
52898|20000627|21.25
52898|20000628|22
52898|20000629|21.875
52898|20000630|20.5
52898|20000703|20.1875
52898|20000705|20.5
52898|20000706|21.6875
52898|20000707|21.125
52898|20000710|21.125
52898|20000711|21.5625
52898|20000712|21.625
52898|20000713|21.9375
52898|20000714|21.75
52898|20000717|22.5
52898|20000718|22.25
52898|20000719|21.5625
52898|20000720|20.5
52898|20000721|21.3125
52898|20000724|21.625
52898|20000725|20.875
52898|20000726|21.4375
52898|20000727|20.9375
52898|20000728|20.625
52898|20000731|22.1875
52898|20000801|22.1875
52898|20000802|23
52898|20000803|23.75
52898|20000804|23.25
52898|20000807|23.0625
52898|20000808|23.125
52898|20000809|22.875
52898|20000810|22.8125
52898|20000811|23.5
52898|20000814|22.8125
52898|20000815|22.9375
52898|20000816|23
52898|20000817|22.875
52898|20000818|22.625
52898|20000821|22.625
52898|20000822|22.5
52898|20000823|22.25
52898|20000824|22.1875
52898|20000825|22.0625
52898|20000828|21.6875
52898|20000829|22.375
52898|20000830|22.75
52898|20000831|23.4375
52898|20000901|23.9375
52898|20000905|23.875
52898|20000906|23.9375
52898|20000907|24.125
52898|20000908|23.875
52898|20000911|23.625
52898|20000912|23.5625
52898|20000913|23.6875
52898|20000914|23.3125
52898|20000915|23.375
52898|20000918|22.9375
52898|20000919|22.5
52898|20000920|22.625
52898|20000921|22.5
52898|20000922|22.9375
52898|20000925|22.4375
52898|20000926|22.6875
52898|20000927|23.375
52898|20000928|23.375
52898|20000929|23.1875
52898|20001002|23.0625
52898|20001003|23.1875
52898|20001004|23.125
52898|20001005|22.3125
52898|20001006|21.9375
52898|20001009|22.125
52898|20001010|21.9375
52898|20001011|21.75
52898|20001012|21.9375
52898|20001013|22
52898|20001016|21.875
52898|20001017|21.75
52898|20001018|22.3125
52898|20001019|22.1875
52898|20001020|21.4375
52898|20001023|21.5625
52898|20001024|21.6875
52898|20001025|21.375
52898|20001026|21.5625
52898|20001027|22
52898|20001030|23
52898|20001031|23.4375
52898|20001101|23.5625
52898|20001102|23
52898|20001103|23.0625
52898|20001106|23.1875
52898|20001107|23.9375
52898|20001108|23.625
52898|20001109|23.9375
52898|20001110|23.75
52898|20001113|24.125
52898|20001114|24.0625
52898|20001115|23.8125
52898|20001116|23.5
52898|20001117|24.125
52898|20001120|24
52898|20001121|24.25
52898|20001122|24.125
52898|20001124|24
52898|20001127|23.75
52898|20001128|23.5
52898|20001129|23.375
52898|20001130|23.4375
52898|20001201|24
52898|20001204|19.3125
52898|20001205|18.75
52898|20001206|18.9375
52898|20001207|18.3125
52898|20001208|18.9375
52898|20001211|19.875
52898|20001212|19.375
52898|20001213|19.3125
52898|20001214|19.875
52898|20001215|20
52898|20001218|21.375
52898|20001219|21
52898|20001220|21
52898|20001221|21.3125
52898|20001222|22.1875
52898|20001226|22.375
52898|20001227|23.875
52898|20001228|24.8125
52898|20001229|24.5
52898|20010102|22.875
52898|20010103|22.6875
52898|20010104|22.5625
52898|20010105|21.4375
52898|20010108|20.9375
52898|20010109|20.75
52898|20010110|20.375
52898|20010111|20
52898|20010112|20.125
52898|20010116|20.9375
52898|20010117|20.1875
52898|20010118|20.625
52898|20010119|21.1875
52898|20010122|22
52898|20010123|22.3125
52898|20010124|21.875
52898|20010125|20.75
52898|20010126|21.5
52898|20010129|21.75
52898|20010130|21.73
52898|20010131|21.2
52898|20010201|21.5
52898|20010202|21.2
52898|20010205|21.58
52898|20010206|22.36
52898|20010207|22.09
52898|20010208|21.75
52898|20010209|22.02
52898|20010212|23
52898|20010213|23.41
52898|20010214|23.57
52898|20010215|23.38
52898|20010216|23
52898|20010220|22.81
52898|20010221|22.2
52898|20010222|22.35
52898|20010223|22.62
52898|20010226|23
52898|20010227|23.03
52898|20010228|23
52898|20010301|23.3
52898|20010302|23.37
52898|20010305|23.83
52898|20010306|23.9
52898|20010307|23.96
52898|20010308|24
52898|20010309|23.66
52898|20010312|23.77
52898|20010313|23.17
52898|20010314|23.6
52898|20010315|23
52898|20010316|23.01
52898|20010319|23.6
52898|20010320|23.07
52898|20010321|22.2
52898|20010322|22.05
52898|20010323|21.76
52898|20010326|22.16
52898|20010327|22.6
52898|20010328|21.28
52898|20010329|22.95
52898|20010330|23.56
52898|20010402|23.65
52898|20010403|23.4
52898|20010404|23.1
52898|20010405|24.1
52898|20010406|23.3
52898|20010409|23.5
52898|20010410|24
52898|20010411|23.31
52898|20010412|23.19
52898|20010416|23.06
52898|20010417|23
52898|20010418|22.12
52898|20010419|21.94
52898|20010420|21.3
52898|20010423|21.45
52898|20010424|21.96
52898|20010425|22.75
52898|20010426|23.29
52898|20010427|23.71
52898|20010430|23.3
52898|20010501|23.79
52898|20010502|23.6
52898|20010503|23.11
52898|20010504|23.15
52898|20010507|22.7
52898|20010508|23.06
52898|20010509|23.16
52898|20010510|23.84
52898|20010511|23.94
52898|20010514|24.14
52898|20010515|24.15
52898|20010516|24.08
52898|20010517|24.1
52898|20010518|24.44
52898|20010521|24.13
52898|20010522|23.94
52898|20010523|23.35
52898|20010524|23.95
52898|20010525|24.25
52898|20010529|24.05
52898|20010530|23.38
52898|20010531|22.82
52898|20010601|22.5
52898|20010604|22.55
52898|20010605|23.66
52898|20010606|23.4
52898|20010607|23.18
52898|20010608|23.08
52898|20010611|23.2
52898|20010612|23.85
52898|20010613|23.35
52898|20010614|22.91
52898|20010615|23.42
52898|20010618|23.7
52898|20010619|23.64
52898|20010620|24.5
52898|20010621|22
52898|20010622|22.7
52898|20010625|22.37
52898|20010626|23.55
52898|20010627|24.2
52898|20010628|24.3
52898|20010629|25.5
52898|20010702|24.55
52898|20010703|24.62
52898|20010705|24.61
52898|20010706|25.05
52898|20010709|24.65
52898|20010710|24.01
52898|20010711|23.32
52898|20010712|23.72
52898|20010713|24.4
52898|20010716|24.47
52898|20010717|24.74
52898|20010718|24.8
52898|20010719|25.09
52898|20010720|24.85
52898|20010723|24.8
52898|20010724|24.9
52898|20010725|25.25
52898|20010726|25.67
52898|20010727|25.4
52898|20010730|25.6
52898|20010731|25.54
52898|20010801|25.6
52898|20010802|25.62
52898|20010803|26
52898|20010806|25.85
52898|20010807|26.02
52898|20010808|25.88
52898|20010809|26.17
52898|20010810|26.27
52898|20010813|27.13
52898|20010814|28.19
52898|20010815|28.09
52898|20010816|28.85
52898|20010817|28.35
52898|20010820|28.87
52898|20010821|28.8
52898|20010822|28.4
52898|20010823|27.99
52898|20010824|28.7
52898|20010827|28.8
52898|20010828|28.1
52898|20010829|28.34
52898|20010830|28.17
52898|20010831|27.6
52898|20010904|27.57
52898|20010905|27.66
52898|20010906|26.62
52898|20010907|26.9
52898|20010910|26.05
52898|20010917|27.03
52898|20010918|27.06
52898|20010919|25.94
52898|20010920|24.55
52898|20010921|25.58
52898|20010924|26.09
52898|20010925|27.14
52898|20010926|26.27
52898|20010927|26.3
52898|20010928|26.26
52898|20011001|26.27
52898|20011002|26.8
52898|20011003|26.82
52898|20011004|27.35
52898|20011005|27.01
52898|20011008|26.93
52898|20011009|27.1
52898|20011010|28.87
52898|20011011|28.5
52898|20011012|27.8
52898|20011015|28.45
52898|20011016|28.34
52898|20011017|27.4
52898|20011018|27.2
52898|20011019|28.25
52898|20011022|28.41
52898|20011023|27.77
52898|20011024|27.5
52898|20011025|28.25
52898|20011026|28.87
52898|20011029|28.55
52898|20011030|28.33
52898|20011031|28.5
52898|20011101|28.15
52898|20011102|27.85
52898|20011105|28.33
52898|20011106|28.5
52898|20011107|28.75
52898|20011108|29.28
52898|20011109|29.2
52898|20011112|29.25
52898|20011113|29.47
52898|20011114|29.27
52898|20011115|29.15
52898|20011116|29.04
52898|20011119|29.24
52898|20011120|29.07
52898|20011121|29.29
52898|20011123|29.6
52898|20011126|30.29
52898|20011127|30.05
52898|20011128|30
52898|20011129|30
52898|20011130|29.97
52898|20011203|23.77
52898|20011204|24
52898|20011205|24.05
52898|20011206|23.45
52898|20011207|23.98
52898|20011210|22.88
52898|20011211|22
52898|20011212|22.12
52898|20011213|21.99
52898|20011214|22.14
52898|20011217|23.59
52898|20011218|23.53
52898|20011219|23.3
52898|20011220|23.07
52898|20011221|23.85
52898|20011224|23.49
52898|20011226|23.45
52898|20011227|23.47
