date,dp,dy,ep,bm,ntis,tbl,ltr,tms,dfy,infl,ret
200308,-4.106527817090342,-4.09044457223157,-3.317467376876076,0.2476433348,0.0002715813,0.009,-0.0982,0.0452,0.011299999999999998,0.0010887316,0.019597
200309,-4.115669324352394,-4.097953980561758,-3.298438535127772,0.2428560733,0.0029170177,0.0095,0.0166,0.043699999999999996,0.011299999999999998,0.0038064165,-0.010737
200310,-4.095158170620028,-4.107174403188013,-3.250983129171457,0.2465417826,0.0073234015,0.0094,0.0546,0.0396,0.010700000000000001,0.0032502709,0.05556
200311,-4.13273425911437,-4.079229990649424,-3.2203449584509345,0.2333089667,0.0072114259,0.0092,-0.0283,0.0426,0.010299999999999997,-0.0010799136,0.009259
200312,-4.124153197219051,-4.117049971863006,-3.1498416891913625,0.2337541521,0.0100007887,0.0093,-0.0027,0.0426,0.010100000000000005,-0.0027027027,0.05178
200401,-4.158235764316677,-4.108716865010207,-3.127343481579442,0.2187398648,0.0069463157,0.009,0.0139,0.0421,0.009800000000000003,-0.0010840108,0.019078
200402,-4.163187152816102,-4.146058270553134,-3.1224214271047033,0.218027721,0.0068865017,0.0088,0.0187,0.0411,0.009000000000000001,0.0048833424,0.014403
200403,-4.163291268911948,-4.151156168082823,-3.1129833267840272,0.2160532204,0.0093613224,0.0093,0.023,0.03900000000000001,0.0077000000000000055,0.005399568,-0.014982
200404,-4.134909089068664,-4.151403309738653,-3.0753695736171793,0.2817314655,0.0122820384,0.0094,0.0141,0.038,0.007800000000000001,0.0064446831,-0.015584
200405,-4.107341142925132,-4.1242745364196765,-3.032181935731811,0.2853718668,0.0137662795,0.0094,-0.0588,0.0437,0.007300000000000008,0.0032017076,0.013629
200406,-4.108834951201214,-4.09682392699565,-3.018608577891972,0.2864115739,0.0163300833,0.0102,-0.0051,0.0437,0.007100000000000002,0.0058510638,0.019488
200407,-4.116251010338664,-4.098421821089351,-3.011493430974487,0.279631603,0.0144914269,0.0127,0.0121,0.040499999999999994,0.0076999999999999985,0.0031729244,-0.032954
200408,-4.071356281732223,-4.106248519947554,-2.9670300456073972,0.2877883095,0.0147206707,0.0133,0.0155,0.039,0.007999999999999993,-0.0015814444,0.003807
200409,-4.063737571700008,-4.061452851128294,-2.9598343580943123,0.2868206158,0.0142786966,0.0148,0.0395,0.034499999999999996,0.008100000000000003,0.0005279831,0.010817
200410,-4.063251594831171,-4.053931258028965,-2.9597633215243553,0.2894853015,0.0091322561,0.0165,0.0096,0.0323,0.008100000000000003,0.0021108179,0.014973
200411,-4.072327186714972,-4.058410230836758,-2.9691897689932265,0.2910095966,0.0074288562,0.0176,0.0154,0.0302,0.007400000000000004,0.0052659294,0.040559
200412,-4.105377928103084,-4.0675091486419515,-3.0025881145994173,0.2798316459,0.01217691,0.0207,-0.0234,0.029500000000000002,0.0068000000000000005,0.0005238345,0.033734
200501,-4.132525483451191,-4.100582992257999,-3.0300800678063426,0.2706192427,0.0130015047,0.0219,0.025,0.0265,0.0068000000000000005,-0.0036649215,-0.023824
200502,-4.093574501467721,-4.1191902494362385,-2.9950011247207913,0.2781798561,0.0135454958,0.0233,0.03,0.0232,0.006599999999999995,0.0021019443,0.021152
200503,-4.0991416931485265,-4.080414758274189,-3.0043552537561764,0.2710410236,0.0117584139,0.0254,-0.0128,0.0225,0.006200000000000004,0.0057682223,-0.01724
200504,-4.066850129556806,-4.086152881811334,-2.9757650694477737,0.3198568893,0.009097231,0.0274,-0.0072,0.021400000000000002,0.006600000000000002,0.0078206465,-0.018926
200505,-4.0350674050363455,-4.055380924384016,-2.9387649139666827,0.3296244007,0.0079355619,0.0278,0.0373,0.018300000000000004,0.007199999999999998,0.0067252975,0.031994
200506,-4.053235642859484,-4.023723419474377,-2.9518627746473616,0.3209655046,0.0047766126,0.0284,0.0297,0.015599999999999996,0.008600000000000003,-0.0010277492,0.001717
200507,-4.041880992686359,-4.042023680163258,-2.9355723911843956,0.3269790569,0.0053656599,0.0297,0.0167,0.0132,0.009000000000000001,0.0005144033,0.037364
200508,-4.0685573219081475,-4.033220870043418,-2.9541359755037195,0.3157342746,0.0044800758,0.0322,-0.0288,0.013400000000000002,0.008899999999999998,0.0046272494,-0.009159
200509,-4.048686085560667,-4.0599715535330265,-2.9263543344911156,0.3205331247,0.0054049394,0.0344,0.0333,0.008800000000000002,0.0087,0.0051177073,0.008067
200510,-4.047098312956557,-4.040173405529698,-2.917050782327637,0.3178915098,0.0067164013,0.0342,-0.0338,0.012199999999999996,0.009000000000000001,0.0122199593,-0.015672
200511,-4.017700239881922,-4.0356002341956945,-2.882441462955091,0.3218081871,0.0057493057,0.0371,-0.0196,0.011299999999999998,0.009500000000000001,0.0020120724,0.038289
200512,-4.0409095510392135,-4.006328313362225,-2.9005879947013575,0.3109143456,0.0057679659,0.0388,0.0076,0.009299999999999996,0.0097,-0.0080321285,-6e-05
200601,-4.028717143725602,-4.029669993739844,-2.8834661768721572,0.3134779566,0.0030588856,0.0389,0.0267,0.007200000000000005,0.009500000000000008,-0.004048583,0.026442
200602,-4.045380316943824,-4.020232355713306,-2.89514800447013,0.3092262579,-0.0004457404,0.0424,-0.0118,0.0049999999999999975,0.009499999999999995,0.0076219512,0.002425
200603,-4.0374154835234055,-4.036962489459253,-2.882315189076432,0.3056103611,0.0020383228,0.0443,0.0238,0.0013999999999999985,0.009200000000000007,0.0020171457,0.012909
200604,-4.040107047764665,-4.029072313795206,-2.8802369383656856,0.3160094407,0.0021519945,0.0451,-0.0539,0.005600000000000001,0.008800000000000002,0.0055359839,0.012064
200605,-4.042679830428181,-4.0305974567530365,-2.884005270068596,0.3088419778,-0.0034725183,0.046,-0.0247,0.007199999999999998,0.008399999999999998,0.0085085085,-0.028319
200606,-4.0018592136936455,-4.033264127279537,-2.8443562217223732,0.3143403075,-0.0026567382,0.0472,0.001,0.0063,0.008000000000000007,0.0049627792,0.001587
200607,-3.9926136771991367,-3.9925270729137456,-2.836264759180689,0.3148502899,-0.0021954894,0.0479,0.0092,0.005200000000000003,0.008899999999999998,0.0019753086,0.005571
200608,-3.9883561986469678,-3.983283274455009,-2.8232448657662914,0.3138521753,-0.0023631203,0.0495,0.0199,0.0022999999999999965,0.00909999999999999,0.0029571217,0.02415
200609,-4.000167361002613,-3.9791162364146206,-2.8265247138281007,0.3084617987,-0.0084739867,0.0496,0.0299,0.0,0.009099999999999997,0.001965602,0.026487
200610,-4.015277220726645,-3.991007844531342,-2.8333331251563987,0.3005932835,-0.0094934856,0.0481,0.017,0.00030000000000000165,0.009199999999999993,-0.0049043649,0.032527
200611,-4.035455834017739,-4.004433997100513,-2.8519591544775595,0.2905991608,-0.00893474,0.0492,0.0077,-0.0011000000000000038,0.00909999999999999,-0.0054213898,0.018385
200612,-4.041065492421904,-4.024732987299544,-2.8560476285762615,0.2872418677,-0.0151110288,0.0494,0.0207,-0.002700000000000001,0.0087,-0.0014866204,0.013768
200701,-4.042989223647789,-4.030452387730942,-2.8564885381941956,0.2816823997,-0.0150367791,0.0485,-0.0236,0.0005999999999999964,0.009000000000000001,0.0014888337,0.015313
200702,-4.048813680832068,-4.034852508307541,-2.8637649510968846,0.2781442105,-0.0139866635,0.0498,-0.0102,0.0004000000000000045,0.009399999999999999,0.0030525273,-0.019288
200703,-4.018650377937403,-4.040738683601793,-2.83503748585796,0.2861484942,-0.0151410241,0.0503,0.0335,-0.002599999999999998,0.008899999999999991,0.0053503676,0.010894
200704,-4.020574470715256,-4.01064398679997,-2.838371395437049,0.2690500135,-0.0124863526,0.0494,-0.0145,-0.00010000000000000286,0.009700000000000007,0.0091056959,0.043991
200705,-4.054155754488722,-4.011775918251117,-2.8736782883805683,0.2544561689,-0.0089118997,0.0487,0.0085,0.0001999999999999988,0.0092,0.0064961627,0.034459
200706,-4.077460811230365,-4.045430087482304,-2.8986845584045717,0.2439114941,-0.0102831177,0.0473,-0.02,0.003699999999999995,0.0092,0.0061107187,-0.01662
200707,-4.050837513699607,-4.068814444519598,-2.873733350388295,0.24789561,-0.0110640056,0.0461,-0.0091,0.005999999999999998,0.009100000000000004,0.0019379752,-0.031197
200708,-4.00809518980528,-4.0405996906464665,-2.866348392651859,0.2515849644,-0.0152618551,0.0482,0.0284,0.001899999999999999,0.009200000000000007,-0.0002543772,0.015094
200709,-4.010738933438122,-3.9979573743728434,-2.904898019748221,0.2488398512,-0.0121975375,0.042,0.0199,0.006699999999999998,0.008600000000000003,-0.0018339022,0.037468
200710,-4.0358748530557556,-4.000706569418265,-2.9665159668553223,0.2392074367,-0.013015004,0.0389,0.0012,0.010000000000000002,0.0085,0.0027559074,0.01736
200711,-4.041316530477587,-4.026602972688879,-3.035338660470889,0.2386170601,-0.0179547999,0.039,0.0155,0.009000000000000001,0.008199999999999999,0.0021391913,-0.041382
200712,-3.9870834004214966,-4.0321261897909135,-3.0475011327014174,0.2485796916,-0.025158604,0.0327,0.0468,0.011799999999999998,0.009600000000000004,0.0059396179,-0.006116
200801,-3.9693144296374907,-3.9779803594422924,-3.099512531066547,0.2505829731,-0.0406372941,0.03,-0.0029,0.015,0.011600000000000006,-0.0006708631,-0.061166
200802,-3.899372592549001,-3.9624865021512785,-3.0659948824578436,0.2627544223,-0.0431791533,0.0275,0.0213,0.0161,0.0121,0.0049705765,-0.031419
200803,-3.8572112618286343,-3.892590969670716,-3.0611141594247995,0.270979321,-0.0496082153,0.0212,0.0018,0.0226,0.012899999999999995,0.0029041122,-0.0034
200804,-3.8444979075018217,-3.850475319743196,-3.0865952614563037,0.2540575672,-0.0518315586,0.0126,0.0106,0.030600000000000002,0.0138,0.0086682129,0.048629
200805,-3.886130427068993,-3.8396794874089366,-3.184119287166066,0.2430146964,-0.0488447293,0.0129,-0.0288,0.0329,0.014199999999999997,0.0060647784,0.012986
200806,-3.8919561990312803,-3.8813386123786304,-3.2485594760176,0.2465106122,-0.0454623897,0.0173,-0.0164,0.0302,0.013600000000000001,0.008420886,-0.082842
200807,-3.7973002030683567,-3.887183753499402,-3.2155610124344864,0.2744913881,-0.0473768859,0.0186,0.022,0.0274,0.013899999999999996,0.0100769969,-0.007306
200808,-3.78574586323079,-3.7956541637172463,-3.241456415926595,0.2738156551,-0.0469318453,0.0163,-0.0025,0.0302,0.014899999999999997,0.0052510111,0.014955
200809,-3.7962158549133607,-3.7840990574526474,-3.290704482668162,0.2698892455,-0.0463334367,0.0172,0.0242,0.027700000000000002,0.015099999999999995,-0.0039915623,-0.085467
200810,-3.6993944355899635,-3.794575222364339,-3.234089218311848,0.2871235482,-0.0489228444,0.0113,0.0112,0.033,0.016599999999999997,-0.0013830185,-0.16698
200811,-3.519168693105829,-3.704805179551816,-3.3038491627690285,0.3340993736,-0.0559541667,0.0067,-0.0383,0.041100000000000005,0.02600000000000001,-0.0101013333,-0.073512
200812,-3.446807022611989,-3.524605369029078,-3.5699089499747534,0.3528673559,-0.0527795751,0.0019,0.1443,0.0353,0.030900000000000004,-0.0191528953,0.011995
200901,-3.4600680761373637,-3.4522769403600817,-4.105981340622804,0.3549842247,-0.0244984636,0.0003,0.0967,0.03,0.0338,-0.0103424738,-0.082615
200902,-3.3838986057625684,-3.47344849127364,-4.214464503193927,0.3893931402,-0.0250561378,0.0013,-0.1124,0.038099999999999995,0.030899999999999997,0.0043524174,-0.103588
200903,-3.28100756237336,-3.3974641061938744,-4.345202008048076,0.441103055,-0.0249274947,0.003,-0.0056,0.037099999999999994,0.0281,0.004972933,0.087634
200904,-3.376708686394564,-3.29475595017992,-4.756238235173014,0.2965282852,-0.0374273876,0.0021,0.0641,0.0334,0.029199999999999997,0.0024317485,0.09423
200905,-3.487005638472275,-3.397233423551305,-4.814910194480225,0.2762275775,-0.030993037,0.0016,-0.0649,0.039400000000000004,0.03,0.0024963683,0.05464
200906,-3.559677217720816,-3.5079566592999343,-4.836482331761346,0.2654320479,-0.0243487574,0.0018,-0.0248,0.0414,0.025200000000000007,0.0028887638,0.002476
200907,-3.5812763173013256,-3.5810805012372553,-4.807398800540686,0.2671078489,-0.0220974913,0.0018,0.0083,0.0411,0.0189,0.0085898923,0.074482
200908,-3.6750931236510267,-3.6035711465621345,-4.677399457487832,0.2460047909,-0.013781643,0.0018,0.0019,0.041199999999999994,0.016800000000000002,-0.0015855869,0.034751
200909,-3.7309097776721583,-3.697900456324022,-4.542775429003003,0.2375940895,-0.0079214037,0.0017,0.0231,0.0398,0.013199999999999996,0.00224285,0.036534
200910,-3.7893453698433657,-3.7542452656874197,-4.43434213370493,0.232310024,-1.43322e-05,0.0012,0.0176,0.0391,0.011800000000000005,0.0006254807,-0.018259
200911,-3.790471495555785,-3.8104313607779625,-3.7105270736503346,0.2322992609,0.0031975992,0.0007,-0.0171,0.0413,0.0114,0.0009631012,0.060257
200912,-3.8677863497090965,-3.8120073341262892,-3.3572969726902486,0.2181048716,0.0075319203,0.0005,0.0208,0.0401,0.011300000000000004,0.0007077534,0.018983
201001,-3.90741521773321,-3.8898006710322277,-3.085462141619366,0.2163645169,0.0105944679,0.0005,-0.0584,0.0453,0.011100000000000006,-0.0017611982,-0.035751
201002,-3.877221687630938,-3.914896828690259,-2.984684176994636,0.2241170201,0.0134096854,0.0006,0.0264,0.0435,0.009899999999999999,0.0034174736,0.030424
201003,-3.9128744393304187,-3.8847596952937584,-2.9534428052043644,0.2185184683,0.0139320766,0.0011,0.0032,0.043000000000000003,0.009899999999999999,0.0002492074,0.061014
201004,-3.9776024610480456,-3.920469700402563,-2.9545460653337354,0.3818781703,0.0263901075,0.0015,-0.0179,0.0443,0.010000000000000009,0.0041062835,0.015977
201005,-3.990233510131284,-3.97558204181942,-2.935999604912668,0.3766061292,0.0266511206,0.0016,0.0304,0.042100000000000005,0.009599999999999997,0.0017368849,-0.080111
201006,-3.902680964159568,-3.9882126177933386,-2.8183383423124253,0.4090027948,0.0257196642,0.0016,0.0437,0.0391,0.0109,0.0007751974,-0.053525
201007,-3.845280305272236,-3.900668685404612,-2.7318191201622195,0.4241765415,0.0187758808,0.0012,0.0446,0.0364,0.013499999999999998,-0.0009762671,0.070451
201008,-3.9070291411573845,-3.8405133578827955,-2.7749633622702055,0.3961335532,0.0155567614,0.0016,0.0024,0.0361,0.012900000000000002,0.0002110431,-0.045434
201009,-3.8536685117614584,-3.9022803149318404,-2.70351521842354,0.4139816191,0.0112177194,0.0016,0.0702,0.0311,0.011699999999999995,0.0013806643,0.090383
201010,-3.932875079099645,-3.8489466040043627,-2.7651158376539726,0.3843057828,0.0033375091,0.0015,-0.0153,0.0326,0.011299999999999998,0.0005817362,0.038726
201011,-3.9634782206598893,-3.927285219949202,-2.7761615152711245,0.3728872859,0.0072316415,0.0013,-0.0317,0.0354,0.0104,0.0012451989,-5.1e-05
201012,-3.9556221008707078,-3.9579150103577683,-2.7493381887257273,0.3766947543,0.0147980073,0.0014,-0.0137,0.0366,0.010500000000000002,0.0004206464,0.067054
201101,-4.013350585608876,-3.95009406838695,-2.788651650765824,0.3581003169,0.0126118489,0.0014,-0.0388,0.04,0.010799999999999997,0.0017184408,0.023349
201102,-4.025500988104683,-4.003108002848165,-2.794123324700265,0.3486322237,0.0153678849,0.0015,-0.0196,0.0417,0.010500000000000002,0.0047632301,0.032508
201103,-4.046818848115427,-4.015362253075283,-2.80894018122083,0.3390965735,0.0159181079,0.0013,0.0113,0.041299999999999996,0.009299999999999996,0.004931365,0.000625
201104,-4.035734025465327,-4.036781876148265,-2.7915249471788766,0.3542699394,0.0124760224,0.001,-0.0006,0.0419,0.009000000000000001,0.009751072,0.029441
201105,-4.05096961450831,-4.022872698141181,-2.80918214342139,0.3406968012,0.0093802004,0.0006,0.0199,0.040999999999999995,0.008599999999999997,0.0064394295,-0.011313
201106,-4.024674548653017,-4.038267442552654,-2.7852561874892148,0.3472221891,0.0091168436,0.0004,0.0355,0.038700000000000005,0.008199999999999999,0.0047041875,-0.016545
201107,-3.9937095752144396,-4.012135808516337,-2.756603765567897,0.3515700392,0.0117335532,0.0004,-0.0179,0.0405,0.007600000000000003,-0.0010709671,-0.019828
201108,-3.960563641813106,-3.982272009248533,-2.722610372553019,0.359418903,0.0123705605,0.0004,0.0422,0.0374,0.008300000000000002,0.0008860457,-0.054323
201109,-3.890787924202854,-3.9492554158219746,-2.652008111017097,0.3758125221,0.0127265619,0.0002,0.0862,0.0313,0.009899999999999999,0.0027575889,-0.070238
201110,-3.805139018080491,-3.8796061456232738,-2.5655505527973936,0.399922847,0.0130493015,0.0001,0.0704,0.0264,0.011799999999999998,0.0015184621,0.109014
201111,-3.8911109829902903,-3.7888043913397,-2.6679721200158024,0.3650779046,0.0078925078,0.0002,-0.0306,0.028900000000000002,0.013899999999999996,-0.0020626826,-0.002727
201112,-3.869971254761377,-3.875042738198058,-2.6630156253678416,0.3623298975,-0.004340313,0.0001,0.0251,0.027200000000000002,0.012700000000000003,-0.0008435613,0.009427
201201,-3.8626498899186408,-3.854153336424494,-2.6716271808746503,0.3572325407,-0.0064973312,0.0001,0.027,0.0254,0.013199999999999996,-0.0024665164,0.045205
201202,-3.8936730355344658,-3.8510130365233284,-2.7082102248775124,0.3454873026,-0.0130621323,0.0003,0.0002,0.024599999999999997,0.0138,0.0044001914,0.043341
201203,-3.9219536759391684,-3.882166344552751,-2.7419573076867767,0.3369739354,-0.0144663133,0.0009,-0.0196,0.026299999999999997,0.012900000000000002,0.0044029736,0.032866
201204,-3.941433075768606,-3.9105815400060346,-2.7668048605310736,0.3461819674,-0.0137750499,0.0008,-0.0302,0.028900000000000002,0.012400000000000001,0.0075945586,-0.006034
201205,-3.922193224394672,-3.9297189691907204,-2.7616163830794695,0.3461403112,-0.0124140257,0.0008,0.0409,0.026000000000000002,0.012299999999999998,0.0030210295,-0.05979
201206,-3.8459119289243993,-3.9106111790948686,-2.6992587411420415,0.3690473597,-0.0152707539,0.0009,0.0643,0.0212,0.012700000000000003,-0.0011734794,0.041465
201207,-3.8732586852868693,-3.834466024043032,-2.740399644017023,0.3551038851,-0.0190430644,0.0009,-0.0136,0.0224,0.0138,-0.0014663969,0.014363
201208,-3.870941206478852,-3.858422257506141,-2.75831643818156,0.3515937051,-0.0203207728,0.001,0.0247,0.0206,0.014699999999999998,-0.0016297859,0.022744
201209,-3.8758888575375328,-3.8563182555331506,-2.783315330089006,0.3493870523,-0.0197829564,0.001,-0.0068,0.0213,0.0143,0.0055651582,0.02512
201210,-3.885427095727564,-3.8614800386773633,-2.8127191482018485,0.3403829538,-0.0174249011,0.0011,-0.0146,0.0224,0.013499999999999998,0.0044622123,-0.017837
201211,-3.8469462252435718,-3.866934061302072,-2.792693162582035,0.3492371221,-0.0157131371,0.001,-0.0014,0.0228,0.011099999999999999,-0.0003889251,0.005326
201212,-3.831631641462638,-3.8287889827249777,-2.7954965172332216,0.3511375309,-0.0120939255,0.0009,0.0144,0.0219,0.010099999999999998,-0.0047380867,0.008508
201301,-3.8208416606685347,-3.813798213557077,-2.802501817738017,0.3490324432,-0.0115491176,0.0007,-0.0202,0.0239,0.009800000000000003,-0.0026930645,0.052361
201302,-3.8608520393132566,-3.811654278620678,-2.8471244632085186,0.3299840266,-0.0080167341,0.0007,-0.0332,0.0284,0.009300000000000003,0.0029573042,0.013013
201303,-3.862751321608627,-3.851751439720471,-2.8535712116926213,0.3254312323,-0.0088642493,0.001,0.0114,0.0275,0.009500000000000001,0.0081900295,0.037584
201304,-3.889088163692632,-3.853732796562549,-2.8843929422629806,0.3461299966,-0.0089106395,0.0009,-0.0062,0.0278,0.0092,0.0026145086,0.019621
201305,-3.895100458039268,-3.877176295922343,-2.890040434509057,0.3400362539,-0.0080048589,0.0006,0.0378,0.0258,0.008600000000000003,-0.0010396395,0.02312
201306,-3.903878988924264,-3.883328814172688,-2.8984617172197638,0.3338325978,-0.0047046811,0.0004,-0.0629,0.0305,0.008400000000000005,0.0017804078,-0.013601
201307,-3.87713135296744,-3.8922443059651415,-2.8713663205477857,0.338444358,0.0001187088,0.0005,-0.0285,0.0325,0.0092,0.0023997081,0.050672
201308,-3.9140746658098444,-3.8657969079328702,-2.9071876236556156,0.3255625651,0.0083606059,0.0004,-0.0173,0.034,0.009799999999999996,0.0003939975,-0.029207
201309,-3.8710689902532027,-3.9028672519365215,-2.8630861633969706,0.3407133274,0.0103321159,0.0004,-0.0079,0.0347,0.008799999999999995,0.0012029316,0.03166
201310,-3.8893013360473287,-3.859985791659327,-2.8802480400603327,0.3335214846,0.010118701,0.0002,0.0061,0.0347,0.008300000000000002,0.0011630045,0.046268
201311,-3.9272475619419787,-3.8836175840298957,-2.9034948246652066,0.324594825,0.0096228184,0.0005,0.0128,0.0337,0.007800000000000001,-0.0025752833,0.030817
201312,-3.9492620859245693,-3.9215988063603633,-2.911181081761332,0.3136852784,0.0103247749,0.0007,-0.0236,0.0354,0.0075,-0.0020424242,0.02595
201401,-3.9669345744899545,-3.9436450596354513,-2.9148858497736025,0.3044081256,0.0121439423,0.0007,-0.0207,0.0371,0.007600000000000003,-8.58115e-05,-0.034666
201402,-3.919000658334378,-3.9552320548613253,-2.8764941138105122,0.3214292767,0.0137652167,0.0004,0.0548,0.033800000000000004,0.006999999999999999,0.0037202477,0.045757
201403,-3.9496468872283876,-3.907433505070839,-2.916552807245848,0.3091630718,0.0165761624,0.0005,0.0074,0.0334,0.006499999999999999,0.0036979087,0.008056
201404,-3.9451202448868274,-3.9382120044642637,-2.9213100000773107,0.3506160657,0.0164163804,0.0005,0.0063,0.0332,0.0068000000000000005,0.0064400441,0.006555
201405,-3.9407498599834705,-3.9345682089549987,-2.9200164376540005,0.3480113191,0.0166232646,0.0003,0.0181,0.032299999999999995,0.006600000000000002,0.0032967545,0.023309
201406,-3.951120205880047,-3.9303080078621124,-2.9334098635961006,0.345173256,0.013985265,0.0003,0.0279,0.0306,0.006000000000000005,0.0034926098,0.020635
201407,-3.9596625638348883,-3.940783585080102,-2.9449237336477925,0.3429284585,0.0138854356,0.0004,-0.0025,0.0309,0.005499999999999998,0.0018621269,-0.013974
201408,-3.9345839174912025,-3.9497786378546382,-2.9205903321946236,0.3483798518,0.0084371731,0.0003,0.0057,0.030699999999999998,0.005700000000000004,-0.000390194,0.039777
201409,-3.9617603977527978,-3.924796728145819,-2.9484990327196225,0.337476204,0.00673899,0.0003,0.0369,0.028399999999999998,0.006099999999999994,-0.0016705142,-0.013928
201410,-3.9364326114578594,-3.9520680698061064,-2.9238889187701522,0.3385761813,0.007991443,0.0002,-0.017,0.0298,0.006900000000000003,0.0007525688,0.023972
201411,-3.9511884192011726,-3.9282520247616466,-2.9583743826707867,0.3318083646,0.0080322917,0.0002,0.03,0.028,0.0076999999999999985,-0.0025122778,0.027631
201412,-3.967311681268297,-3.943074211848858,-2.99429489658187,0.323661786,0.0068915801,0.0002,0.0286,0.0262,0.0087,-0.0053994179,-0.002473
201501,-3.9550680115314343,-3.9592653199817214,-3.00191971869185,0.3237556717,0.0056250385,0.0003,0.029,0.0243,0.009499999999999995,-0.0056701009,-0.02943
201502,-3.9120781450693016,-3.943610966871927,-2.9804066270813676,0.3361687625,0.0001909177,0.0003,0.0709,0.0197,0.009899999999999999,-0.0047058924,0.056976
201503,-3.954189750239276,-3.9007508788087235,-3.0439666406747916,0.318227291,-0.0037666739,0.0002,-0.0523,0.023600000000000003,0.009000000000000001,0.0043430449,-0.014993
201504,-3.925440209690741,-3.9429893551771262,-3.0366421231569403,0.3074540451,-0.0068894585,0.0003,0.0137,0.022699999999999998,0.009000000000000001,0.0059517216,0.009101
201505,-3.9263129987546503,-3.9178283328402004,-3.0598103898358895,0.3063442097,-0.0070747676,0.0002,-0.025,0.0247,0.009599999999999997,0.0020328733,0.012522
201506,-3.9291954104731275,-3.9187586251412876,-3.085148563385629,0.303449953,-0.0080783906,0.0002,-0.0159,0.026000000000000002,0.009099999999999997,0.005097232,-0.019343
201507,-3.900462015887384,-3.921697677800971,-3.0790407579145427,0.3101868327,-0.0087253358,0.0002,-0.0298,0.028300000000000002,0.009399999999999999,0.00350287,0.021297
201508,-3.913895146173752,-3.8943454528920864,-3.1136297493655176,0.3089532648,-0.0087016887,0.0003,0.0329,0.026,0.010499999999999995,6.70472e-05,-0.060086
201509,-3.8431886851151016,-3.907813401566236,-3.0642728835174484,0.3306709874,-0.0101703481,0.0007,0.0012,0.0257,0.011500000000000003,-0.0014162763,-0.024547
201510,-3.8103473380226354,-3.8371460570103513,-3.052979844387055,0.3356119548,-0.0136474755,0.0002,0.0174,0.0251,0.012700000000000003,-0.0015567566,0.083449
201511,-3.8832095757389866,-3.803490232598064,-3.14800097272518,0.3094136283,-0.0168417213,0.0002,-0.0053,0.0257,0.013900000000000003,-0.0004496838,0.003373
201512,-3.876904005779771,-3.8763991701651577,-3.164044243888327,0.3084291577,-0.0184474029,0.0012,-0.0065,0.0253,0.014000000000000005,-0.0021106804,-0.015247
201601,-3.852453996294733,-3.8701396682647125,-3.1621434220666673,0.3136488144,-0.0222618329,0.0023,-0.0022,0.0245,0.014900000000000004,-0.0034170964,-0.0491
201602,-3.796643475274849,-3.8487111162142003,-3.1104225418081297,0.3319106296,-0.0209546615,0.0026,0.0476,0.020999999999999998,0.014499999999999999,0.0016531022,-0.001742
201603,-3.7887776516826785,-3.792914552122737,-3.106632522333566,0.3309018254,-0.0247265015,0.0031,0.0294,0.018600000000000002,0.0138,0.0008230765,0.06734
201604,-3.8489698458296298,-3.7850648609097473,-3.1708845085871022,0.3279547913,-0.0237151337,0.0029,-0.0003,0.0189,0.0131,0.0043060001,0.003747
201605,-3.8472378798285076,-3.8445421467606913,-3.171730957725215,0.3263208887,-0.0242159163,0.0023,-0.0053,0.02,0.011699999999999995,0.004741068,0.018487
201606,-3.8580403717363727,-3.842831957998395,-3.185093501072908,0.3260721193,-0.0270536863,0.0027,0.0082,0.0192,0.010300000000000004,0.004045791,0.002675
201607,-3.8545619598476257,-3.853651527710836,-3.184161463780142,0.3234753617,-0.0286846783,0.0027,0.059,0.015199999999999998,0.010299999999999997,0.0032843662,0.036571
201608,-3.8853193459788016,-3.8503289070350353,-3.2108648900545163,0.3146611589,-0.0316746613,0.003,0.0081,0.014500000000000002,0.009399999999999999,-0.0016181364,0.001247
201609,-3.879884217037102,-3.8811041363975165,-3.2014249369087793,0.3151974253,-0.0307817605,0.003,-0.014,0.0156,0.0092,0.0009184301,0.000446
201610,-3.8744514556910716,-3.8756867008921767,-3.192037798818066,0.3167938869,-0.0326032269,0.0029,-0.0124,0.0167,0.009000000000000001,0.0024039959,-0.017958
201611,-3.8498499718063877,-3.8694667539110763,-3.152198105312163,0.3196877815,-0.0290339989,0.0033,-0.0314,0.018699999999999998,0.0087,0.0012467485,0.03579
201612,-3.878495665531584,-3.8448921930661126,-3.1659795390992667,0.3032857864,-0.0274524804,0.0045,-0.0599,0.0222,0.0085,-0.0015554609,0.019195
201701,-3.89159726004634,-3.873560156994583,-3.1645798918586916,0.2934790969,-0.0251035736,0.0051,-0.0057,0.022099999999999998,0.0077000000000000055,0.0003273214,0.019384
201702,-3.904362209514227,-3.886635911421217,-3.162272359928581,0.29197965,-0.0226576055,0.0051,0.0043,0.022699999999999998,0.007400000000000004,0.0058277279,0.039459
201703,-3.935948452007874,-3.899425354398439,-3.179154095264133,0.2786778326,-0.0187088515,0.0052,0.0137,0.0218,0.006899999999999996,0.0031461174,0.001664
201704,-3.9306486997944465,-3.9310380057345866,-3.159502787625346,0.2815988893,-0.0161988606,0.0074,-0.004,0.02,0.0067000000000000046,0.0008127979,0.010591
201705,-3.9337037899557137,-3.9246536493972757,-3.156232093790413,0.2778700263,-0.0155745578,0.008,0.0145,0.0185,0.006999999999999999,0.0029655334,0.014552
